roi a2 a2cilwr a2ciupr c2 e2 pA pC LL_ACE LL_CE LL_AE LL_E a2revise a2revisecilwr a2reviseciupr e2revise pArevise rMZ rDZsibPairs
AI.lh.17Networks_LH_DefaultA_pCunPCC_7.mgh.label_matrix118.csv 0.05 0 0.162923657317565 0 0.95 0.66945117898249 0.99998293429867 2940.1 2940.2 2940.1 2940.9 0.05 0 0.163 0.95 0.364773577597063 0.0597520999097361 0.0349512328259211
AI.lh.17Networks_LH_DefaultA_pCunPCC_8.mgh.label_matrix119.csv 0 0 0.115355255615641 0.016 0.984 0.999997654680844 0.660961198992101 2940.6 2940.6 2940.8 2940.9 0.015 0 0.118 0.985 0.764810985173878 -0.0470916877037395 -0.0116105299039353
AI.lh.17Networks_LH_DefaultA_pCunPCC_9.mgh.label_matrix120.csv 0 0 0.10697161190113 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.107 1 1 0.0185496179359781 -0.0089236638839831
AI.lh.17Networks_LH_DefaultA_PFCd_1.mgh.label_matrix083.csv 0 0 0.108329243296223 0 1 0.999989848034122 0.999983768978744 2940.9 2940.9 2940.9 2940.9 0 0 0.108 1 1 0.0760446704040617 0.00704632871050909
AI.lh.17Networks_LH_DefaultA_PFCd_2.mgh.label_matrix084.csv 0 0 0.0477875095658235 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.048 1 1 -0.177270540063162 -0.0152060410592483
AI.lh.17Networks_LH_DefaultA_PFCd_3.mgh.label_matrix085.csv 0.005 0 0.124013321309812 0.004 0.991 0.976532833391923 0.971531680897836 2940.8 2940.8 2940.8 2940.9 0.012 0 0.124 0.988 0.833227495356454 0.00896451160233531 -0.00685314359904451
AI.lh.17Networks_LH_DefaultA_PFCd_4.mgh.label_matrix086.csv 0 0 0.0889749881841554 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.089 1 1 -0.0131142717112442 -0.0652911789340732
AI.lh.17Networks_LH_DefaultA_PFCm_1.mgh.label_matrix087.csv 0.018 0 0.130618394692213 0 0.982 0.750611657147834 0.99997022178586 2940.8 2940.9 2940.8 2940.9 0.018 0 0.131 0.982 0.750611658813325 0.102426205033636 0.0328975066666449
AI.lh.17Networks_LH_DefaultA_PFCm_10.mgh.label_matrix088.csv 0.109 2.90249992843959e-34 0.224336264977764 0 0.891 0.255312225816134 1 2937.1 2938.4 2937.1 2940.9 0.109 0 0.224 0.891 0.0526884787056309 0.155512270151563 0.0199442054253564
AI.lh.17Networks_LH_DefaultA_PFCm_11.mgh.label_matrix089.csv 0.095 6.61706006219119e-33 0.210737079293986 0 0.905 0.309139869021118 0.999980984560417 2938 2939 2938 2940.9 0.095 0 0.211 0.905 0.0901852394226447 0.133688023446544 0.0301126387574734
AI.lh.17Networks_LH_DefaultA_PFCm_12.mgh.label_matrix090.csv 0.011 0 0.189682754675248 0.048 0.941 0.947568651635695 0.645029883414593 2938.1 2938.1 2938.3 2940.9 0.085 0 0.193 0.915 0.111524223246775 0.0704702693280444 0.0770788455678077
AI.lh.17Networks_LH_DefaultA_PFCm_2.mgh.label_matrix091.csv 0.057 0 0.236384027943857 0.047 0.896 0.746619435569197 0.653231607061424 2934.5 2934.6 2934.7 2940.9 0.131 0.0264 0.239 0.869 0.0127897104064349 0.102341167197839 0.0905930542849058
AI.lh.17Networks_LH_DefaultA_PFCm_3.mgh.label_matrix092.csv 0.068 6.02003652616544e-31 0.180323046269907 0 0.932 0.306400215627505 0.999994700791377 2939.3 2940.4 2939.3 2940.9 0.068 0 0.18 0.932 0.211582552514025 0.160570890394371 0.0608578241768215
AI.lh.17Networks_LH_DefaultA_PFCm_4.mgh.label_matrix093.csv 0.078 1.62274992395551e-12 0.187939486646755 0 0.922 0.520468859319235 1 2938.8 2939.2 2938.8 2940.9 0.078 0 0.188 0.922 0.14476439168739 0.0926809185279095 -0.0253973301510903
AI.lh.17Networks_LH_DefaultA_PFCm_5.mgh.label_matrix094.csv 0 8.89131055171758e-16 0.0761106796350094 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.076 1 1 0.0176758659882437 -0.043411732960621
AI.lh.17Networks_LH_DefaultA_PFCm_6.mgh.label_matrix095.csv 0 0 0.146347847725206 0.026 0.974 1 0.742397402006801 2940.2 2940.2 2940.3 2940.9 0.039 0 0.148 0.961 0.460477690745503 0.0167172034017656 0.0100704138223056
AI.lh.17Networks_LH_DefaultA_PFCm_7.mgh.label_matrix096.csv 0.069 1.01545141838182e-31 0.178171357642562 0 0.931 0.565155359624807 1 2939.2 2939.5 2939.2 2940.9 0.069 0 0.178 0.931 0.191154201491913 0.0890567079613382 0.00118799863549688
AI.lh.17Networks_LH_DefaultA_PFCm_8.mgh.label_matrix097.csv 0.049 0 0.159442050535244 0 0.951 0.45516079672542 0.999989306405833 2940 2940.6 2940 2940.9 0.049 0 0.159 0.951 0.357529453514413 0.117465130986227 -0.026919202712534
AI.lh.17Networks_LH_DefaultA_PFCm_9.mgh.label_matrix098.csv 0.086 7.46335160404321e-26 0.214882595814646 0.013 0.901 0.616440063432387 0.900121172773741 2936.8 2937 2936.8 2940.9 0.106 0.00905 0.215 0.894 0.0436285221809712 0.0996481808683757 0.0167569046157891
AI.lh.17Networks_LH_DefaultB_IPL_1.mgh.label_matrix121.csv 0 1.09430351432142e-38 0.174730554805074 0.045 0.955 1 0.652060715279519 2938.9 2938.9 2939.1 2940.9 0.069 0 0.177 0.931 0.186479389235211 0.0437988269876778 0.0994992734645858
AI.lh.17Networks_LH_DefaultB_IPL_2.mgh.label_matrix122.csv 0 2.98827303930338e-31 0.136789471205987 0.023 0.977 1 0.643467964381243 2940.4 2940.4 2940.6 2940.9 0.03 0 0.14 0.97 0.580550892135644 -0.0171195103836977 0.019942054198507
AI.lh.17Networks_LH_DefaultB_IPL_3.mgh.label_matrix123.csv 0 0 0.0816629495176792 0 1 1 0.999989428933553 2940.9 2940.9 2940.9 2940.9 0 0 0.082 1 1 -0.0422109859260859 0.00759422461935851
AI.lh.17Networks_LH_DefaultB_IPL_4.mgh.label_matrix124.csv 0 0 0.0681212129590108 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.068 1 1 -0.0126863864135186 -0.0533367667343826
AI.lh.17Networks_LH_DefaultB_IPL_5.mgh.label_matrix125.csv 0 0 0.140115449488616 0.02 0.98 0.999980645039538 0.711898335810304 2940.5 2940.5 2940.6 2940.9 0.028 0 0.142 0.972 0.622541852618564 -0.0117128584412054 0.0430652438313142
AI.lh.17Networks_LH_DefaultB_IPL_6.mgh.label_matrix126.csv 0.007 6.18202805788943e-29 0.11595238833695 0 0.993 0.902002974172721 0.999989720509664 2940.9 2940.9 2940.9 2940.9 0.007 0 0.116 0.993 0.902002974800022 0.0546976861506204 -0.0272206776069175
AI.lh.17Networks_LH_DefaultB_IPL_7.mgh.label_matrix127.csv 0 1.66365200381666e-37 0.0840131507752896 0 1 1 0.999983329033958 2940.9 2940.9 2940.9 2940.9 0 0 0.084 1 1 0.0207807710177545 -0.037838641037004
AI.lh.17Networks_LH_DefaultB_IPL_8.mgh.label_matrix128.csv 0.016 1.89956471599009e-27 0.15386021655542 0.016 0.968 0.935935857863104 0.886660787845152 2940.3 2940.3 2940.3 2940.9 0.042 0 0.154 0.958 0.445075477671308 0.0262219493516491 0.00570667191156721
AI.lh.17Networks_LH_DefaultB_IPL_9.mgh.label_matrix129.csv 0 1.9695939926677e-40 0.0648255207060417 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.065 1 1 -0.019588975465663 -0.0761103537984215
AI.lh.17Networks_LH_DefaultB_PFCd_1.mgh.label_matrix130.csv 0 1.87074985110015e-37 0.10267168432055 0 1 0.999976393015372 0.999989347091817 2940.9 2940.9 2940.9 2940.9 0 0 0.103 1 1 0.0723132506220392 -0.0489944842884874
AI.lh.17Networks_LH_DefaultB_PFCd_10.mgh.label_matrix131.csv 0 8.9802692872426e-40 0.0947203521454503 0.004 0.996 1 0.885503672212629 2940.9 2940.9 2940.9 2940.9 0 0 0.095 1 1 -0.0859182288803676 0.00258155342958851
AI.lh.17Networks_LH_DefaultB_PFCd_11.mgh.label_matrix132.csv 0 1.32602513242325e-39 0.130904048127226 0.035 0.965 1 0.394958394741279 2939.8 2939.8 2940.5 2940.9 0.032 0 0.142 0.968 0.564411974583004 -0.0653834882666937 0.0259681124638133
AI.lh.17Networks_LH_DefaultB_PFCd_12.mgh.label_matrix133.csv 0 3.98217001024426e-31 0.140976532322634 0.027 0.973 1 0.642526639734549 2940.2 2940.2 2940.4 2940.9 0.037 0 0.143 0.963 0.481514128861777 -0.000334703427033288 0.0682275444509108
AI.lh.17Networks_LH_DefaultB_PFCd_2.mgh.label_matrix134.csv 0 5.17223412288757e-34 0.100102373491685 0 1 0.999994305781058 0.999985552497353 2940.9 2940.9 2940.9 2940.9 0 0 0.1 1 1 0.0363490532215177 -0.0438811623703577
AI.lh.17Networks_LH_DefaultB_PFCd_3.mgh.label_matrix135.csv 0.033 0 0.148605140061745 0 0.967 0.620680957895572 0.999979976036866 2940.5 2940.8 2940.5 2940.9 0.033 0 0.149 0.967 0.56325976647864 0.0831785065908433 0.0575345713938893
AI.lh.17Networks_LH_DefaultB_PFCd_4.mgh.label_matrix136.csv 0.054 0 0.223748699964573 0.035 0.911 0.773602651686694 0.751743946194513 2936.9 2937 2937 2940.9 0.111 0 0.225 0.889 0.049188651058303 0.0737221725155685 0.0441325830258045
AI.lh.17Networks_LH_DefaultB_PFCd_5.mgh.label_matrix137.csv 0.092 2.90215599831805e-38 0.2129618341524 0 0.908 0.254679422048898 0.99998507933017 2938.4 2939.7 2938.4 2940.9 0.092 0 0.213 0.908 0.116287451783753 0.162614589464439 0.0104162114322766
AI.lh.17Networks_LH_DefaultB_PFCd_6.mgh.label_matrix138.csv 0.096 3.75992680059323e-29 0.207196503372723 0 0.904 0.288004839643089 0.999993301292735 2937.7 2938.9 2937.7 2940.9 0.096 0 0.207 0.904 0.0769881218990335 0.150252033057587 0.0598005416091101
AI.lh.17Networks_LH_DefaultB_PFCd_7.mgh.label_matrix139.csv 0.113 1.02863233601867e-33 0.232490084276388 0 0.887 0.164941470637862 1 2937.2 2939.1 2937.2 2940.9 0.113 0 0.232 0.887 0.0552269931490094 0.188912780214999 -0.00499836476720571
AI.lh.17Networks_LH_DefaultB_PFCd_8.mgh.label_matrix140.csv 0.053 7.10981358521099e-34 0.248311240154869 0.054 0.893 0.779289813649623 0.635072597754469 2934.6 2934.6 2934.8 2940.9 0.138 0.0271 0.252 0.862 0.0135951729980472 0.117929720645741 0.107759382880555
AI.lh.17Networks_LH_DefaultB_PFCd_9.mgh.label_matrix141.csv 0.01 9.53335465525563e-27 0.200571104332083 0.053 0.937 0.953360667407229 0.613582929326973 2937.8 2937.8 2938 2940.9 0.093 0 0.205 0.907 0.0917623611467011 0.0525336523716804 -0.00108220241446047
AI.lh.17Networks_LH_DefaultB_PFCl_1.mgh.label_matrix142.csv 0 2.77449599998967e-32 0.0483534190502795 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.048 1 1 -0.0519848520113048 0.0182358973709967
AI.lh.17Networks_LH_DefaultB_PFCl_2.mgh.label_matrix143.csv 0 0 0.104116466528178 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.104 1 1 -0.00615278679545559 0.024846932138142
AI.lh.17Networks_LH_DefaultB_PFCv_1.mgh.label_matrix144.csv 0 2.43572154851982e-27 0.0795348794725832 0 1 0.999994130533462 0.999995217679303 2940.9 2940.9 2940.9 2940.9 0 0 0.079 1 1 -0.013793669846128 -0.00163954720529908
AI.lh.17Networks_LH_DefaultB_PFCv_2.mgh.label_matrix145.csv 0 1.55797144060048e-33 0.11198989642033 0.034 0.966 1 0.341819509763443 2939.8 2939.8 2940.7 2940.9 0.023 0 0.125 0.977 0.653822484367587 -0.0950598953849252 0.0353975317769165
AI.lh.17Networks_LH_DefaultB_PFCv_3.mgh.label_matrix146.csv 0 1.11369058137305e-35 0.0628072275124807 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.063 1 1 -0.130873701349561 -0.0144738232960971
AI.lh.17Networks_LH_DefaultB_PFCv_4.mgh.label_matrix147.csv 0.006 0 0.112936967120492 0 0.994 0.910818379231684 0.999972312474684 2940.9 2940.9 2940.9 2940.9 0.006 0 0.113 0.994 0.91081838368701 0.0746896235150958 -0.0120774144023601
AI.lh.17Networks_LH_DefaultB_PFCv_5.mgh.label_matrix148.csv 0.064 0 0.173287814808591 0 0.936 0.681260143588865 1 2939.4 2939.6 2939.4 2940.9 0.064 0 0.173 0.936 0.228420921644936 0.0750644076001521 0.0532946314899541
AI.lh.17Networks_LH_DefaultB_PFCv_6.mgh.label_matrix149.csv 0.087 1.49280018471912e-34 0.19484128246902 0 0.913 0.471178272152642 0.99998688650748 2938 2938.6 2938 2940.9 0.087 0 0.195 0.913 0.0926065287651305 0.121796280391445 -0.0679485835297817
AI.lh.17Networks_LH_DefaultB_PFCv_7.mgh.label_matrix150.csv 0 6.1551890388431e-28 0.137540961115946 0.04 0.96 0.999983173469474 0.335701420269226 2939.1 2939.1 2940 2940.9 0.047 0 0.152 0.953 0.345621872064788 -0.0693863999924457 0.0127664707714872
AI.lh.17Networks_LH_DefaultB_PFCv_8.mgh.label_matrix151.csv 0.073 1.82565450418812e-32 0.186361545768759 0.003 0.924 0.686231916834551 0.979579696931261 2938.7 2938.9 2938.7 2940.9 0.077 0 0.186 0.923 0.143142612031684 0.0753542521004454 0.0773695510102027
AI.lh.17Networks_LH_DefaultB_PFCv_9.mgh.label_matrix152.csv 0 0 0.108782196397363 0 1 0.993943925643025 1 2940.9 2940.9 2940.9 2940.9 0 0 0.109 1 0.993943897057737 0.114184541369151 -0.00577773007609784
AI.lh.17Networks_LH_DefaultB_Temp_1.mgh.label_matrix153.csv 0.008 2.85729465013394e-33 0.119319273218199 0 0.992 0.928766594188099 1 2940.9 2940.9 2940.9 2940.9 0.008 0 0.119 0.992 0.887476266990666 0.0122688684794571 -0.0167612213132826
AI.lh.17Networks_LH_DefaultB_Temp_10.mgh.label_matrix154.csv 0.186 2.12101038753606e-22 0.34734416435721 0.043 0.771 0.238301936367984 0.665978799267777 2916.6 2918 2916.8 2940.9 0.249 0.14687 0.35 0.751 9.35529774737859e-07 0.250511875042749 0.0827692038297958
AI.lh.17Networks_LH_DefaultB_Temp_11.mgh.label_matrix155.csv 0.164 3.43691044793571e-25 0.305989860905809 0.023 0.813 0.326827953751178 0.824674883626397 2927.4 2928.4 2927.5 2940.9 0.198 0.09014 0.307 0.802 0.00025120693518774 0.194985182004139 0.104726712545428
AI.lh.17Networks_LH_DefaultB_Temp_12.mgh.label_matrix156.csv 0.135 8.41322139735066e-28 0.251424968448424 0 0.865 0.240440583022843 1 2935.2 2936.6 2935.2 2940.9 0.135 0.02279 0.251 0.865 0.0174721245233779 0.160822735981495 0.0602648144502943
AI.lh.17Networks_LH_DefaultB_Temp_13.mgh.label_matrix157.csv 0.29 0.172848251291054 0.405625283318534 0 0.71 0.0144554031014308 1 2915.8 2921.7 2915.8 2940.9 0.29 0.17285 0.406 0.71 5.41938570585048e-07 0.334477646463788 0.110981374764055
AI.lh.17Networks_LH_DefaultB_Temp_2.mgh.label_matrix158.csv 0.047 0 0.154519548443441 0 0.953 0.590614289977634 1 2940.1 2940.4 2940.1 2940.9 0.047 0 0.155 0.953 0.373366343399187 0.0785532888496186 -0.0473984963271658
AI.lh.17Networks_LH_DefaultB_Temp_3.mgh.label_matrix159.csv 0 2.65734628878221e-34 0.0797012516318644 0 1 1 0.999991241129863 2940.9 2940.9 2940.9 2940.9 0 0 0.08 1 1 -0.0654264271322757 -0.0574867830173257
AI.lh.17Networks_LH_DefaultB_Temp_4.mgh.label_matrix160.csv 0.033 0 0.144388412658766 0 0.967 0.571837064421767 0.999986324556822 2940.5 2940.8 2940.5 2940.9 0.033 0 0.144 0.967 0.536713020070284 0.103279532039676 -0.011167084738109
AI.lh.17Networks_LH_DefaultB_Temp_5.mgh.label_matrix161.csv 0 0 0.168702591175815 0.047 0.953 1 0.509834627185657 2938.9 2938.9 2939.4 2940.9 0.066 0 0.175 0.934 0.21712874589552 0.0266407149974172 0.0529712659931715
AI.lh.17Networks_LH_DefaultB_Temp_6.mgh.label_matrix162.csv 0.061 3.10304448903468e-29 0.169526387342911 0 0.939 0.620493358311866 1 2939.6 2939.8 2939.6 2940.9 0.061 0 0.17 0.939 0.253672839265496 0.0769626812475378 0.00226423902514301
AI.lh.17Networks_LH_DefaultB_Temp_7.mgh.label_matrix163.csv 0.173 1.11110352822321e-33 0.281376898236998 0 0.827 0.187611083321002 1 2930.3 2932 2930.3 2940.9 0.173 0.06759 0.281 0.827 0.00111835040920957 0.208825417065314 0.0910056131302196
AI.lh.17Networks_LH_DefaultB_Temp_8.mgh.label_matrix164.csv 0.184 0.0781571337295778 0.290444123378932 0 0.816 0.0665831373653469 1 2928.8 2932.2 2928.8 2940.9 0.184 0.07816 0.29 0.816 0.000518087927718847 0.253311142363006 0.0426846719214781
AI.lh.17Networks_LH_DefaultB_Temp_9.mgh.label_matrix165.csv 0.184 3.53442950334433e-17 0.29956279004137 0 0.816 0.0960292532232948 1 2930.3 2933 2930.3 2940.9 0.184 0.07108 0.3 0.816 0.00112475612151878 0.230396615332142 0.0904594291921801
AI.lh.17Networks_LH_DefaultC_IPL_1.mgh.label_matrix166.csv 0 7.5665747023488e-30 0.0927106254420875 0 1 1 0.9999958671356 2940.9 2940.9 2940.9 2940.9 0 0 0.093 1 1 0.0388736611414177 -0.0616054865052477
AI.lh.17Networks_LH_DefaultC_IPL_2.mgh.label_matrix167.csv 0 1.9093210896185e-29 0.0796471131444883 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.08 1 1 0.00912822905201276 -0.0532417855489477
AI.lh.17Networks_LH_DefaultC_IPL_3.mgh.label_matrix168.csv 0.016 4.91641931752574e-19 0.123764157305728 0 0.984 0.820738762837392 1 2940.8 2940.8 2940.8 2940.9 0.016 0 0.124 0.984 0.7615419464686 0.0445736822450083 -0.044507584496924
AI.lh.17Networks_LH_DefaultC_PHC_1.mgh.label_matrix169.csv 0.071 2.42556760984628e-31 0.205501460434661 0.019 0.91 0.667566914353663 0.853163838066289 2937.1 2937.3 2937.1 2940.9 0.1 0 0.206 0.9 0.0527360620812023 0.0955766361198676 0.148469343655342
AI.lh.17Networks_LH_DefaultC_PHC_2.mgh.label_matrix170.csv 0.129 1.5471844423831e-27 0.296704134035193 0.043 0.828 0.429680691300606 0.673298627186374 2927.3 2927.9 2927.5 2940.9 0.193 0.08853 0.299 0.807 0.000250315048467868 0.182927482208342 0.138406676664005
AI.lh.17Networks_LH_DefaultC_PHC_3.mgh.label_matrix171.csv 0.01 0 0.261306440197648 0.101 0.889 0.955434065603367 0.37004793162466 2929.6 2929.6 2930.4 2940.9 0.167 0.06406 0.273 0.833 0.00120052525478667 0.126690808336942 0.0453310623685035
AI.lh.17Networks_LH_DefaultC_PHC_4.mgh.label_matrix172.csv 0.147 1.89673492555358e-39 0.312984111781225 0.042 0.811 0.36286130303204 0.671736767867527 2924.6 2925.4 2924.8 2940.9 0.21 0.10531 0.316 0.79 5.98613931926028e-05 0.201008954792732 0.121525434042508
AI.lh.17Networks_LH_DefaultC_PHC_5.mgh.label_matrix173.csv 0.108 9.79109356625533e-32 0.255093679230611 0.025 0.867 0.558584230708784 0.823896730911095 2933 2933.3 2933 2940.9 0.147 0.04267 0.256 0.853 0.00514018836809565 0.141526711868738 0.00945747796413955
AI.lh.17Networks_LH_DefaultC_PHC_6.mgh.label_matrix174.csv 0.119 2.27871506192029e-32 0.284294225362543 0.037 0.844 0.502580023844415 0.725923280037913 2929.8 2930.2 2929.9 2940.9 0.177 0.07093 0.286 0.823 0.000911655343995291 0.150856664424737 0.0217889028682542
AI.lh.17Networks_LH_DefaultC_Rsp_1.mgh.label_matrix175.csv 0 3.77561483506066e-19 0.208699323254921 0.066 0.934 0.999999461946885 0.502516216812031 2936.9 2936.9 2937.3 2940.9 0.104 0 0.216 0.896 0.0591436749197907 0.0634103744974105 0.0628134064236368
AI.lh.17Networks_LH_DefaultC_Rsp_2.mgh.label_matrix176.csv 0 5.8854037852931e-28 0.14002018923094 0.027 0.973 1 0.607482309747537 2940.1 2940.1 2940.4 2940.9 0.037 0 0.144 0.963 0.48297510698534 0.00418967705639701 -0.057137799828347
AI.lh.17Networks_LH_DefaultC_Rsp_3.mgh.label_matrix177.csv 0.041 5.05190959254006e-39 0.172503074729268 0.016 0.943 0.809287619424697 0.878855833459247 2939.3 2939.4 2939.3 2940.9 0.065 0 0.172 0.935 0.214718913455327 0.0732286946094555 0.0489630536566991
AI.lh.17Networks_LH_DefaultC_Rsp_4.mgh.label_matrix178.csv 0.206 0.104580888845009 0.309195081249386 0 0.794 0.0562117498042081 0.999993194106613 2923.9 2927.5 2923.9 2940.9 0.206 0.10458 0.309 0.794 3.78755723397366e-05 0.277819083724234 -0.0385540581409751
AI.lh.17Networks_LH_DefaultC_Rsp_5.mgh.label_matrix179.csv 0 5.88322448775018e-34 0.13226467957164 0.056 0.944 1 0.184068079309689 2937.6 2937.6 2939.3 2940.9 0.06 0 0.159 0.94 0.213894713186851 -0.0456389011628073 -0.0190534388710256
AI.lh.17Networks_LH_DefaultC_Rsp_6.mgh.label_matrix180.csv 0 2.27070034103851e-32 0.100749979522926 0 1 1 0.999985118186147 2940.9 2940.9 2940.9 2940.9 0 0 0.101 1 1 0.105714866485296 -0.0637130559703888
AI.lh.17Networks_LH_DefaultC_Rsp_7.mgh.label_matrix181.csv 0 2.71516245869712e-31 0.155278865231169 0.039 0.961 1 0.539145925206466 2939.3 2939.3 2939.7 2940.9 0.056 0 0.161 0.944 0.26914484079197 0.0253960010690852 0.03216151426947
AI.lh.17Networks_LH_DefaultC_Rsp_8.mgh.label_matrix182.csv 0.064 5.83004458154965e-31 0.182265285496446 0 0.936 0.399992627423851 1 2939.6 2940.3 2939.6 2940.9 0.064 0 0.182 0.936 0.256191242709933 0.131871776074648 0.0447699044237632
AI.lh.17Networks_LH_DorsAttnA_ParOcc_1.mgh.label_matrix183.csv 0 0 0.145342300528546 0.03 0.97 1 0.651878270107444 2940 2940 2940.2 2940.9 0.042 0 0.148 0.958 0.422115693917204 0.0149379299044435 0.0261597332161005
AI.lh.17Networks_LH_DorsAttnA_ParOcc_2.mgh.label_matrix184.csv 0 0 0.0790330148662869 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.079 1 1 0.0878348346117648 -0.136751323570369
AI.lh.17Networks_LH_DorsAttnA_ParOcc_3.mgh.label_matrix185.csv 0 0 0.085229742265618 0 1 0.999999068064667 0.999978058249371 2940.9 2940.9 2940.9 2940.9 0 0 0.085 1 1 -0.0348905977532983 -0.0740400784945672
AI.lh.17Networks_LH_DorsAttnA_ParOcc_4.mgh.label_matrix186.csv 0 0 0.174761629137991 0.054 0.946 1 0.425517733824731 2938.3 2938.3 2939 2940.9 0.075 0 0.184 0.925 0.165265882395366 0.0223727634351063 0.133024445807248
AI.lh.17Networks_LH_DorsAttnA_ParOcc_5.mgh.label_matrix187.csv 0 5.0079879929015e-25 0.110974623339038 0.018 0.982 1 0.583436370804436 2940.5 2940.5 2940.8 2940.9 0.011 0 0.115 0.989 0.831966627667229 -0.0659968573523144 -0.0398628859958487
AI.lh.17Networks_LH_DorsAttnA_ParOcc_6.mgh.label_matrix188.csv 0 0 0.129255247587388 0.025 0.975 1 0.563799947219987 2940.3 2940.3 2940.6 2940.9 0.028 0 0.134 0.972 0.601155827803404 -0.0336686734616058 -0.0682166167314658
AI.lh.17Networks_LH_DorsAttnA_ParOcc_7.mgh.label_matrix189.csv 0.088 1.27994126462475e-37 0.201505826984016 0 0.912 0.32770892218547 0.999988713702636 2938.3 2939.3 2938.3 2940.9 0.088 0 0.202 0.912 0.109001086541306 0.126805293696633 -0.00775686169596474
AI.lh.17Networks_LH_DorsAttnA_SPL_1.mgh.label_matrix190.csv 0.083 5.58900166019678e-25 0.196070741736387 0 0.917 0.342282701044894 1 2938.6 2939.5 2938.6 2940.9 0.083 0 0.196 0.917 0.127473677211306 0.125382053896287 0.0123476724467235
AI.lh.17Networks_LH_DorsAttnA_SPL_10.mgh.label_matrix191.csv 0 0 0.096405225263696 0 1 0.999990932567727 0.999998136129334 2940.9 2940.9 2940.9 2940.9 0 0 0.096 1 1 0.0605067689356159 -0.0985013064118106
AI.lh.17Networks_LH_DorsAttnA_SPL_11.mgh.label_matrix192.csv 0.004 7.19309150958372e-21 0.127989299298521 0.01 0.986 0.98300801842041 0.928406937441856 2940.7 2940.7 2940.7 2940.9 0.02 0 0.128 0.98 0.69769056205237 0.0221433362236893 -0.0602410930267504
AI.lh.17Networks_LH_DorsAttnA_SPL_12.mgh.label_matrix193.csv 0 0 0.0400810508216849 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.04 1 1 -0.0199448726542869 -0.0715366347172842
AI.lh.17Networks_LH_DorsAttnA_SPL_13.mgh.label_matrix194.csv 0.074 5.36534774317055e-43 0.18512041876575 0 0.926 0.234521303477557 1 2938.9 2940.3 2938.9 2940.9 0.074 0 0.185 0.926 0.158870134250922 0.226203625910009 -0.0573449424477141
AI.lh.17Networks_LH_DorsAttnA_SPL_14.mgh.label_matrix195.csv 0 8.28725345656048e-27 0.0741660636864021 0 1 1 0.999997654680844 2940.9 2940.9 2940.9 2940.9 0 0 0.074 1 1 -0.0412683595117089 -0.0729596891803884
AI.lh.17Networks_LH_DorsAttnA_SPL_15.mgh.label_matrix196.csv 0 7.027102610531e-15 0.0542185472796439 0 1 0.999995434467921 1 2940.9 2940.9 2940.9 2940.9 0 0 0.054 1 1 -0.161436536897958 -0.0374205074677597
AI.lh.17Networks_LH_DorsAttnA_SPL_16.mgh.label_matrix197.csv 0 1.91967492457976e-40 0.0666052699274896 0 1 0.999991526731065 0.999996771681308 2940.9 2940.9 2940.9 2940.9 0 0 0.067 1 1 -0.0892908157524885 -0.045681528455355
AI.lh.17Networks_LH_DorsAttnA_SPL_17.mgh.label_matrix198.csv 0 0 0.0485847544663874 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.048 1 1 -0.200219657371169 -0.0276356030574486
AI.lh.17Networks_LH_DorsAttnA_SPL_2.mgh.label_matrix199.csv 0.071 7.68987957620753e-32 0.182990222170783 0 0.929 0.326692180619902 1 2939.2 2940.1 2939.2 2940.9 0.071 0 0.183 0.929 0.188848548585729 0.154590162383303 0.00313154053140381
AI.lh.17Networks_LH_DorsAttnA_SPL_3.mgh.label_matrix200.csv 0.132 0.0481631355814891 0.244856988672329 0 0.868 0.132931831307796 1 2935 2937.2 2935 2940.9 0.132 0.02939 0.245 0.868 0.015015502695427 0.213370961353092 0.0861185283475947
AI.lh.17Networks_LH_DorsAttnA_SPL_4.mgh.label_matrix201.csv 0.124 8.57333372759144e-39 0.277310505316884 0.028 0.847 0.483862439480478 0.791123021507528 2931 2931.5 2931 2940.9 0.168 0.06099 0.278 0.832 0.00170640505275224 0.149863576973563 0.142016333719234
AI.lh.17Networks_LH_DorsAttnA_SPL_5.mgh.label_matrix202.csv 0.129 1.20912770217345e-38 0.2383617352138 0 0.871 0.180040984672849 0.999979653338073 2935 2936.8 2935 2940.9 0.129 0.02584 0.238 0.871 0.0150333494276836 0.192479968713578 0.0680322386820735
AI.lh.17Networks_LH_DorsAttnA_SPL_6.mgh.label_matrix203.csv 0 2.59876192592803e-36 0.0714426608078542 0 1 1 0.999994032702281 2940.9 2940.9 2940.9 2940.9 0 0 0.072 1 1 0.0775898470100769 -0.0237227630183867
