label h2 SE sig meas FDR type bin name
schafSNPX-area-00179-cut0025-config4.hsq 0.115006 0.018907 1.0265e-10 area 4.38166666666667e-09 area TRUE lh.17Networks_LH_DefaultC_Rsp_5
schafSNPX-area-00180-cut0025-config4.hsq 0.09013 0.018448 8.8814e-08 area 1.58596428571429e-06 area TRUE lh.17Networks_LH_DefaultC_Rsp_6
schafSNPX-area-00181-cut0025-config4.hsq 0.079009 0.018494 3.3922e-06 area 2.92431034482759e-05 area TRUE lh.17Networks_LH_DefaultC_Rsp_7
schafSNPX-area-00182-cut0025-config4.hsq 0.111734 0.018762 1.0516e-10 area 4.38166666666667e-09 area TRUE lh.17Networks_LH_DefaultC_Rsp_8
schafSNPX-area-00183-cut0025-config4.hsq 1e-06 0.01748 0.5 area 0.5 area FALSE lh.17Networks_LH_DorsAttnA_ParOcc_1
schafSNPX-area-00184-cut0025-config4.hsq 1e-06 0.017606 0.5 area 0.5 area FALSE lh.17Networks_LH_DorsAttnA_ParOcc_2
schafSNPX-area-00185-cut0025-config4.hsq 0.007746 0.017589 0.32971 area 0.384277389277389 area FALSE lh.17Networks_LH_DorsAttnA_ParOcc_3
schafSNPX-area-00186-cut0025-config4.hsq 0.029061 0.017644 0.043343 area 0.0742174657534247 area FALSE lh.17Networks_LH_DorsAttnA_ParOcc_4
schafSNPX-area-00187-cut0025-config4.hsq 0.022963 0.017782 0.094934 area 0.141692537313433 area FALSE lh.17Networks_LH_DorsAttnA_ParOcc_5
schafSNPX-area-00188-cut0025-config4.hsq 0.036832 0.018519 0.024948 area 0.0470225563909774 area TRUE lh.17Networks_LH_DorsAttnA_ParOcc_6
schafSNPX-area-00189-cut0025-config4.hsq 0.073856 0.018786 3.5401e-05 area 0.000192396739130435 area TRUE lh.17Networks_LH_DorsAttnA_ParOcc_7
schafSNPX-area-00190-cut0025-config4.hsq 1e-06 0.017739 0.5 area 0.5 area FALSE lh.17Networks_LH_DorsAttnA_SPL_10
schafSNPX-area-00191-cut0025-config4.hsq 0.008063 0.017843 0.32793 area 0.384277389277389 area FALSE lh.17Networks_LH_DorsAttnA_SPL_11
schafSNPX-area-00192-cut0025-config4.hsq 0.001738 0.017408 0.4602 area 0.5 area FALSE lh.17Networks_LH_DorsAttnA_SPL_12
schafSNPX-area-00193-cut0025-config4.hsq 0.041806 0.018274 0.01053 area 0.0227922077922078 area TRUE lh.17Networks_LH_DorsAttnA_SPL_13
schafSNPX-area-00194-cut0025-config4.hsq 0.003418 0.017201 0.41995 area 0.47079596412556 area FALSE lh.17Networks_LH_DorsAttnA_SPL_14
schafSNPX-area-00195-cut0025-config4.hsq 1e-06 0.017932 0.5 area 0.5 area FALSE lh.17Networks_LH_DorsAttnA_SPL_15
schafSNPX-area-00196-cut0025-config4.hsq 1e-06 0.017613 0.5 area 0.5 area FALSE lh.17Networks_LH_DorsAttnA_SPL_16
schafSNPX-area-00197-cut0025-config4.hsq 1e-06 0.017244 0.5 area 0.5 area FALSE lh.17Networks_LH_DorsAttnA_SPL_17
schafSNPX-area-00198-cut0025-config4.hsq 0.074262 0.018751 2.9112e-05 area 0.000167310344827586 area TRUE lh.17Networks_LH_DorsAttnA_SPL_1
schafSNPX-area-00199-cut0025-config4.hsq 0.022457 0.01782 0.10063 area 0.148860946745562 area FALSE lh.17Networks_LH_DorsAttnA_SPL_2
schafSNPX-area-00200-cut0025-config4.hsq 0.04526 0.018277 0.0060187 area 0.014537922705314 area TRUE lh.17Networks_LH_DorsAttnA_SPL_3
schafSNPX-area-00201-cut0025-config4.hsq 0.07195 0.018652 4.1535e-05 area 0.000218605263157895 area TRUE lh.17Networks_LH_DorsAttnA_SPL_4
schafSNPX-area-00202-cut0025-config4.hsq 0.010228 0.017369 0.27369 area 0.33134382566586 area FALSE lh.17Networks_LH_DorsAttnA_SPL_5
schafSNPX-area-00203-cut0025-config4.hsq 0.010527 0.017527 0.27173 area 0.330766423357664 area FALSE lh.17Networks_LH_DorsAttnA_SPL_6
schafSNPX-area-00204-cut0025-config4.hsq 0.007812 0.017768 0.33166 area 0.385651162790698 area FALSE lh.17Networks_LH_DorsAttnA_SPL_7
schafSNPX-area-00205-cut0025-config4.hsq 0.014222 0.017694 0.20857 area 0.273713910761155 area FALSE lh.17Networks_LH_DorsAttnA_SPL_8
schafSNPX-area-00206-cut0025-config4.hsq 0.029446 0.018226 0.053682 area 0.0885841584158416 area FALSE lh.17Networks_LH_DorsAttnA_SPL_9
schafSNPX-area-00207-cut0025-config4.hsq 0.015294 0.017869 0.19652 area 0.261329787234043 area FALSE lh.17Networks_LH_DorsAttnA_TempOcc_10
schafSNPX-area-00208-cut0025-config4.hsq 0.085384 0.018866 1.9072e-06 area 1.79924528301887e-05 area TRUE lh.17Networks_LH_DorsAttnA_TempOcc_1
schafSNPX-area-00209-cut0025-config4.hsq 0.019864 0.017989 0.13549 area 0.189761904761905 area FALSE lh.17Networks_LH_DorsAttnA_TempOcc_2
schafSNPX-area-00210-cut0025-config4.hsq 0.047941 0.018468 0.0044197 area 0.0117545212765957 area TRUE lh.17Networks_LH_DorsAttnA_TempOcc_3
schafSNPX-area-00211-cut0025-config4.hsq 0.094231 0.018731 8.5073e-08 area 1.57542592592593e-06 area TRUE lh.17Networks_LH_DorsAttnA_TempOcc_4
schafSNPX-area-00212-cut0025-config4.hsq 0.073867 0.018796 3.218e-05 area 0.000176813186813187 area TRUE lh.17Networks_LH_DorsAttnA_TempOcc_5
schafSNPX-area-00213-cut0025-config4.hsq 0.015718 0.01816 0.19823 area 0.26290450928382 area FALSE lh.17Networks_LH_DorsAttnA_TempOcc_6
schafSNPX-area-00214-cut0025-config4.hsq 0.022811 0.018164 0.10696 area 0.15546511627907 area FALSE lh.17Networks_LH_DorsAttnA_TempOcc_7
schafSNPX-area-00215-cut0025-config4.hsq 0.046201 0.018538 0.0065427 area 0.015504028436019 area TRUE lh.17Networks_LH_DorsAttnA_TempOcc_8
schafSNPX-area-00216-cut0025-config4.hsq 0.051008 0.018286 0.0020401 area 0.00645601265822785 area TRUE lh.17Networks_LH_DorsAttnA_TempOcc_9
schafSNPX-area-00217-cut0025-config4.hsq 1e-06 0.01739 0.5 area 0.5 area FALSE lh.17Networks_LH_DorsAttnB_FEF_1
schafSNPX-area-00218-cut0025-config4.hsq 1e-06 0.017724 0.5 area 0.5 area FALSE lh.17Networks_LH_DorsAttnB_FEF_2
schafSNPX-area-00219-cut0025-config4.hsq 0.029151 0.017696 0.043045 area 0.0739604810996563 area FALSE lh.17Networks_LH_DorsAttnB_FEF_3
schafSNPX-area-00220-cut0025-config4.hsq 1e-06 0.017697 0.5 area 0.5 area FALSE lh.17Networks_LH_DorsAttnB_FEF_4
schafSNPX-area-00221-cut0025-config4.hsq 1e-06 0.018188 0.5 area 0.5 area FALSE lh.17Networks_LH_DorsAttnB_FEF_5
schafSNPX-area-00222-cut0025-config4.hsq 0.023424 0.017814 0.09059 area 0.137257575757576 area FALSE lh.17Networks_LH_DorsAttnB_FEF_6
schafSNPX-area-00223-cut0025-config4.hsq 0.034577 0.018013 0.025016 area 0.0470225563909774 area TRUE lh.17Networks_LH_DorsAttnB_FEF_7
schafSNPX-area-00224-cut0025-config4.hsq 0.015896 0.017629 0.17944 area 0.241832884097035 area FALSE lh.17Networks_LH_DorsAttnB_PostC_10
schafSNPX-area-00225-cut0025-config4.hsq 0.038408 0.018086 0.014728 area 0.0296935483870968 area TRUE lh.17Networks_LH_DorsAttnB_PostC_11
schafSNPX-area-00226-cut0025-config4.hsq 0.006293 0.017703 0.36204 area 0.417096774193548 area FALSE lh.17Networks_LH_DorsAttnB_PostC_12
schafSNPX-area-00227-cut0025-config4.hsq 0.004735 0.017454 0.39267 area 0.445204081632653 area FALSE lh.17Networks_LH_DorsAttnB_PostC_13
schafSNPX-area-00228-cut0025-config4.hsq 1e-06 0.016969 0.5 area 0.5 area FALSE lh.17Networks_LH_DorsAttnB_PostC_14
schafSNPX-area-00229-cut0025-config4.hsq 0.01985 0.018087 0.13834 area 0.193212290502793 area FALSE lh.17Networks_LH_DorsAttnB_PostC_15
schafSNPX-area-00230-cut0025-config4.hsq 0.003035 0.017209 0.42895 area 0.478738839285714 area FALSE lh.17Networks_LH_DorsAttnB_PostC_16
schafSNPX-area-00231-cut0025-config4.hsq 0.012041 0.017702 0.24736 area 0.309974937343358 area FALSE lh.17Networks_LH_DorsAttnB_PostC_17
schafSNPX-area-00232-cut0025-config4.hsq 0.023993 0.018113 0.093627 area 0.140160179640719 area FALSE lh.17Networks_LH_DorsAttnB_PostC_18
schafSNPX-area-00233-cut0025-config4.hsq 0.06279 0.018341 0.00016903 area 0.000741359649122807 area TRUE lh.17Networks_LH_DorsAttnB_PostC_1
schafSNPX-area-00234-cut0025-config4.hsq 0.0272 0.017962 0.06247 area 0.101412337662338 area FALSE lh.17Networks_LH_DorsAttnB_PostC_2
schafSNPX-area-00235-cut0025-config4.hsq 0.080896 0.018417 1.6191e-06 area 1.58735294117647e-05 area TRUE lh.17Networks_LH_DorsAttnB_PostC_3
schafSNPX-area-00236-cut0025-config4.hsq 0.007579 0.017368 0.32891 area 0.384277389277389 area FALSE lh.17Networks_LH_DorsAttnB_PostC_4
schafSNPX-area-00237-cut0025-config4.hsq 0.026196 0.017807 0.066245 area 0.106161858974359 area FALSE lh.17Networks_LH_DorsAttnB_PostC_5
schafSNPX-area-00238-cut0025-config4.hsq 0.042861 0.017902 0.0063055 area 0.0151574519230769 area TRUE lh.17Networks_LH_DorsAttnB_PostC_6
schafSNPX-area-00239-cut0025-config4.hsq 1e-06 0.017549 0.5 area 0.5 area FALSE lh.17Networks_LH_DorsAttnB_PostC_7
schafSNPX-area-00240-cut0025-config4.hsq 0.032732 0.018091 0.033635 area 0.0604946043165468 area FALSE lh.17Networks_LH_DorsAttnB_PostC_8
schafSNPX-area-00241-cut0025-config4.hsq 0.037376 0.017717 0.013408 area 0.0275884773662551 area TRUE lh.17Networks_LH_DorsAttnB_PostC_9
schafSNPX-area-00242-cut0025-config4.hsq 1e-06 0.017993 0.5 area 0.5 area FALSE lh.17Networks_LH_DorsAttnB_PrCv_1
schafSNPX-area-00243-cut0025-config4.hsq 0.01439 0.018158 0.21921 area 0.283217054263566 area FALSE lh.17Networks_LH_DorsAttnB_PrCv_2
schafSNPX-area-00244-cut0025-config4.hsq 0.051596 0.01839 0.002115 area 0.006609375 area TRUE lh.17Networks_LH_DorsAttnB_TempOcc_1
schafSNPX-area-00245-cut0025-config4.hsq 0.042548 0.018306 0.00972 area 0.0215280973451327 area TRUE lh.17Networks_LH_DorsAttnB_TempOcc_2
schafSNPX-area-00246-cut0025-config4.hsq 0.064881 0.018559 0.00019453 area 0.000831324786324786 area TRUE lh.17Networks_LH_LimbicA_TempPole_10
schafSNPX-area-00247-cut0025-config4.hsq 0.008871 0.017597 0.30673 area 0.364287410926366 area FALSE lh.17Networks_LH_LimbicA_TempPole_11
schafSNPX-area-00248-cut0025-config4.hsq 0.031956 0.017842 0.032512 area 0.058945652173913 area FALSE lh.17Networks_LH_LimbicA_TempPole_12
schafSNPX-area-00249-cut0025-config4.hsq 0.061011 0.018609 0.00045769 area 0.00186052845528455 area TRUE lh.17Networks_LH_LimbicA_TempPole_13
schafSNPX-area-00250-cut0025-config4.hsq 0.047869 0.018442 0.0042261 area 0.0114505405405405 area TRUE lh.17Networks_LH_LimbicA_TempPole_14
schafSNPX-area-00251-cut0025-config4.hsq 0.018629 0.01786 0.14712 area 0.203204419889503 area FALSE lh.17Networks_LH_LimbicA_TempPole_1
schafSNPX-area-00252-cut0025-config4.hsq 0.071732 0.018638 4.4562e-05 area 0.000228520408163265 area TRUE lh.17Networks_LH_LimbicA_TempPole_2
schafSNPX-area-00253-cut0025-config4.hsq 0.042227 0.018372 0.010741 area 0.0231487068965517 area TRUE lh.17Networks_LH_LimbicA_TempPole_3
schafSNPX-area-00254-cut0025-config4.hsq 0.062263 0.01879 0.00047522 area 0.00190088 area TRUE lh.17Networks_LH_LimbicA_TempPole_4
schafSNPX-area-00255-cut0025-config4.hsq 0.012596 0.017902 0.24326 area 0.307052896725441 area FALSE lh.17Networks_LH_LimbicA_TempPole_5
schafSNPX-area-00256-cut0025-config4.hsq 0.002709 0.017968 0.44198 area 0.492182628062361 area FALSE lh.17Networks_LH_LimbicA_TempPole_6
schafSNPX-area-00257-cut0025-config4.hsq 0.077177 0.018849 1.9974e-05 area 0.000120325301204819 area TRUE lh.17Networks_LH_LimbicA_TempPole_7
schafSNPX-area-00258-cut0025-config4.hsq 0.048263 0.018568 0.0048163 area 0.0125621761658031 area TRUE lh.17Networks_LH_LimbicA_TempPole_8
schafSNPX-area-00259-cut0025-config4.hsq 0.016404 0.018312 0.19234 area 0.257139037433155 area FALSE lh.17Networks_LH_LimbicA_TempPole_9
schafSNPX-area-00260-cut0025-config4.hsq 0.085705 0.018325 2.1055e-07 area 3.07614285714286e-06 area TRUE lh.17Networks_LH_LimbicB_OFC_10
schafSNPX-area-00261-cut0025-config4.hsq 0.055967 0.018014 0.00049307 area 0.00195662698412698 area TRUE lh.17Networks_LH_LimbicB_OFC_11
schafSNPX-area-00262-cut0025-config4.hsq 0.024344 0.017871 0.083498 area 0.128458461538462 area FALSE lh.17Networks_LH_LimbicB_OFC_12
schafSNPX-area-00263-cut0025-config4.hsq 0.000799 0.016468 0.4797 area 0.5 area FALSE lh.17Networks_LH_LimbicB_OFC_13
schafSNPX-area-00264-cut0025-config4.hsq 0.109362 0.019045 1.931e-09 area 5.08157894736842e-08 area TRUE lh.17Networks_LH_LimbicB_OFC_14
schafSNPX-area-00265-cut0025-config4.hsq 0.005594 0.017568 0.37516 area 0.430057208237986 area FALSE lh.17Networks_LH_LimbicB_OFC_15
schafSNPX-area-00266-cut0025-config4.hsq 1e-06 0.017148 0.5 area 0.5 area FALSE lh.17Networks_LH_LimbicB_OFC_16
schafSNPX-area-00267-cut0025-config4.hsq 0.008689 0.017929 0.31713 area 0.374858156028369 area FALSE lh.17Networks_LH_LimbicB_OFC_1
schafSNPX-area-00268-cut0025-config4.hsq 0.009284 0.017372 0.29287 area 0.350322966507177 area FALSE lh.17Networks_LH_LimbicB_OFC_2
schafSNPX-area-00269-cut0025-config4.hsq 0.085676 0.018744 1.3193e-06 area 1.3193e-05 area TRUE lh.17Networks_LH_LimbicB_OFC_3
schafSNPX-area-00270-cut0025-config4.hsq 0.083341 0.018614 1.7571e-06 area 1.68951923076923e-05 area TRUE lh.17Networks_LH_LimbicB_OFC_4
schafSNPX-area-00271-cut0025-config4.hsq 1e-06 0.017529 0.5 area 0.5 area FALSE lh.17Networks_LH_LimbicB_OFC_5
schafSNPX-area-00272-cut0025-config4.hsq 0.077935 0.018016 1.0875e-06 area 1.15691489361702e-05 area TRUE lh.17Networks_LH_LimbicB_OFC_6
schafSNPX-area-00273-cut0025-config4.hsq 0.153951 0.019086 0 area 0 area TRUE lh.17Networks_LH_LimbicB_OFC_7
schafSNPX-area-00274-cut0025-config4.hsq 0.089727 0.018809 4.1682e-07 area 5.21025e-06 area TRUE lh.17Networks_LH_LimbicB_OFC_8
schafSNPX-area-00275-cut0025-config4.hsq 0.076283 0.018427 6.7879e-06 area 4.91876811594203e-05 area TRUE lh.17Networks_LH_LimbicB_OFC_9
schafSNPX-area-00276-cut0025-config4.hsq 0.068003 0.018725 0.00011042 area 0.000511203703703704 area TRUE lh.17Networks_LH_SalVentAttnA_FrMed_1
schafSNPX-area-00277-cut0025-config4.hsq 0.065596 0.018548 0.00015597 area 0.000690132743362832 area TRUE lh.17Networks_LH_SalVentAttnA_FrMed_2
schafSNPX-area-00278-cut0025-config4.hsq 0.06577 0.018523 0.0001299 area 0.000585135135135135 area TRUE lh.17Networks_LH_SalVentAttnA_FrMed_3
schafSNPX-area-00279-cut0025-config4.hsq 0.011913 0.017818 0.25265 area 0.314404466501241 area FALSE lh.17Networks_LH_SalVentAttnA_FrMed_4
schafSNPX-area-00280-cut0025-config4.hsq 0.015492 0.017819 0.19125 area 0.256367292225201 area FALSE lh.17Networks_LH_SalVentAttnA_FrMed_5
schafSNPX-area-00281-cut0025-config4.hsq 0.038627 0.018252 0.015629 area 0.031258 area TRUE lh.17Networks_LH_SalVentAttnA_FrMed_6
schafSNPX-area-00282-cut0025-config4.hsq 0.022324 0.017892 0.104 area 0.151603498542274 area FALSE lh.17Networks_LH_SalVentAttnA_FrMed_7
schafSNPX-area-00283-cut0025-config4.hsq 0.046675 0.018388 0.0050622 area 0.0128457070707071 area TRUE lh.17Networks_LH_SalVentAttnA_FrOper_1
schafSNPX-area-00284-cut0025-config4.hsq 0.041745 0.0185 0.012435 area 0.0262341772151899 area TRUE lh.17Networks_LH_SalVentAttnA_FrOper_2
schafSNPX-area-00285-cut0025-config4.hsq 1e-06 0.018066 0.5 area 0.5 area FALSE lh.17Networks_LH_SalVentAttnA_FrOper_3
schafSNPX-area-00286-cut0025-config4.hsq 0.011134 0.0183 0.2794 area 0.33743961352657 area FALSE lh.17Networks_LH_SalVentAttnA_FrOper_4
schafSNPX-area-00287-cut0025-config4.hsq 1e-06 0.017954 0.5 area 0.5 area FALSE lh.17Networks_LH_SalVentAttnA_FrOper_5
schafSNPX-area-00288-cut0025-config4.hsq 1e-06 0.017532 0.5 area 0.5 area FALSE lh.17Networks_LH_SalVentAttnA_FrOper_6
schafSNPX-area-00289-cut0025-config4.hsq 1e-06 0.017409 0.5 area 0.5 area FALSE lh.17Networks_LH_SalVentAttnA_FrOper_7
schafSNPX-area-00290-cut0025-config4.hsq 0.005126 0.017472 0.3842 area 0.436590909090909 area FALSE lh.17Networks_LH_SalVentAttnA_FrOper_8
schafSNPX-area-00291-cut0025-config4.hsq 1e-06 0.017189 0.5 area 0.5 area FALSE lh.17Networks_LH_SalVentAttnA_FrOper_9
schafSNPX-area-00292-cut0025-config4.hsq 0.01317 0.018131 0.23918 area 0.303527918781726 area FALSE lh.17Networks_LH_SalVentAttnA_Ins_1
schafSNPX-area-00293-cut0025-config4.hsq 0.052711 0.018193 0.0013467 area 0.00461198630136986 area TRUE lh.17Networks_LH_SalVentAttnA_Ins_2
schafSNPX-area-00294-cut0025-config4.hsq 0.047911 0.017917 0.0023529 area 0.0071734756097561 area TRUE lh.17Networks_LH_SalVentAttnA_Ins_3
schafSNPX-area-00295-cut0025-config4.hsq 0.051095 0.018283 0.002055 area 0.0064622641509434 area TRUE lh.17Networks_LH_SalVentAttnA_Ins_4
schafSNPX-area-00296-cut0025-config4.hsq 0.066093 0.018097 3.927e-05 area 0.000208882978723404 area TRUE lh.17Networks_LH_SalVentAttnA_Ins_5
schafSNPX-area-00297-cut0025-config4.hsq 0.034488 0.018169 0.027283 area 0.0507118959107807 area FALSE lh.17Networks_LH_SalVentAttnA_Ins_6
schafSNPX-area-00298-cut0025-config4.hsq 0.111959 0.01852 1.1656e-11 area 5.828e-10 area TRUE lh.17Networks_LH_SalVentAttnA_Ins_7
schafSNPX-area-00299-cut0025-config4.hsq 0.163578 0.019034 0 area 0 area TRUE lh.17Networks_LH_SalVentAttnA_Ins_8
schafSNPX-area-00300-cut0025-config4.hsq 0.09966 0.018763 8.4846e-09 area 1.92831818181818e-07 area TRUE lh.17Networks_LH_SalVentAttnA_Ins_9
schafSNPX-area-00301-cut0025-config4.hsq 0.067226 0.018521 8.9905e-05 area 0.000428119047619048 area TRUE lh.17Networks_LH_SalVentAttnA_ParMed_1
schafSNPX-area-00302-cut0025-config4.hsq 0.046406 0.018309 0.0049933 area 0.0128033333333333 area TRUE lh.17Networks_LH_SalVentAttnA_ParMed_2
schafSNPX-area-00303-cut0025-config4.hsq 0.048329 0.018231 0.0031126 area 0.00904825581395349 area TRUE lh.17Networks_LH_SalVentAttnA_ParMed_3
schafSNPX-area-00304-cut0025-config4.hsq 0.044827 0.018422 0.0071373 area 0.0164453917050691 area TRUE lh.17Networks_LH_SalVentAttnA_ParMed_4
schafSNPX-area-00305-cut0025-config4.hsq 0.024954 0.018263 0.088664 area 0.135158536585366 area FALSE lh.17Networks_LH_SalVentAttnA_ParMed_5
schafSNPX-area-00306-cut0025-config4.hsq 0.053638 0.018364 0.0014117 area 0.00476925675675676 area TRUE lh.17Networks_LH_SalVentAttnA_ParMed_6
schafSNPX-area-00307-cut0025-config4.hsq 0.045115 0.018338 0.0066499 area 0.0156100938967136 area TRUE lh.17Networks_LH_SalVentAttnA_ParMed_7
schafSNPX-area-00308-cut0025-config4.hsq 0.037461 0.0177 0.01274 area 0.0265416666666667 area TRUE lh.17Networks_LH_SalVentAttnA_ParMed_8
schafSNPX-area-00309-cut0025-config4.hsq 0.090094 0.018913 5.3985e-07 area 6.42678571428571e-06 area TRUE lh.17Networks_LH_SalVentAttnA_ParOper_1
schafSNPX-area-00310-cut0025-config4.hsq 0.122909 0.019065 1.1093e-11 area 5.828e-10 area TRUE lh.17Networks_LH_SalVentAttnA_ParOper_2
schafSNPX-area-00311-cut0025-config4.hsq 0.048249 0.018294 0.0034585 area 0.00982528409090909 area TRUE lh.17Networks_LH_SalVentAttnA_ParOper_3
schafSNPX-area-00312-cut0025-config4.hsq 0.101121 0.018951 1.7547e-08 area 3.5094e-07 area TRUE lh.17Networks_LH_SalVentAttnA_ParOper_4
schafSNPX-area-00313-cut0025-config4.hsq 0.097152 0.018687 2.0001e-08 area 3.84634615384615e-07 area TRUE lh.17Networks_LH_SalVentAttnA_ParOper_5
schafSNPX-area-00314-cut0025-config4.hsq 0.052451 0.01818 0.0012942 area 0.00452517482517483 area TRUE lh.17Networks_LH_SalVentAttnA_ParOper_6
schafSNPX-area-00315-cut0025-config4.hsq 0.07822 0.018586 5.7861e-06 area 4.37917910447761e-05 area TRUE lh.17Networks_LH_SalVentAttnA_ParOper_7
schafSNPX-area-00316-cut0025-config4.hsq 1e-06 0.017063 0.5 area 0.5 area FALSE lh.17Networks_LH_SalVentAttnB_Ins_1
schafSNPX-area-00317-cut0025-config4.hsq 0.045856 0.018393 0.0058167 area 0.0142566176470588 area TRUE lh.17Networks_LH_SalVentAttnB_Ins_2
schafSNPX-area-00318-cut0025-config4.hsq 0.071251 0.018268 1.716e-05 area 0.000106808641975309 area TRUE lh.17Networks_LH_SalVentAttnB_Ins_3
schafSNPX-area-00319-cut0025-config4.hsq 0.086065 0.018201 1.0096e-07 area 1.74068965517241e-06 area TRUE lh.17Networks_LH_SalVentAttnB_Ins_4
schafSNPX-area-00320-cut0025-config4.hsq 0.122083 0.018438 2.4369e-14 area 2.03075e-12 area TRUE lh.17Networks_LH_SalVentAttnB_Ins_5
schafSNPX-area-00321-cut0025-config4.hsq 0.08263 0.018387 7.0011e-07 area 8.14081395348837e-06 area TRUE lh.17Networks_LH_SalVentAttnB_Ins_6
schafSNPX-area-00322-cut0025-config4.hsq 0.021222 0.017843 0.11419 area 0.164066091954023 area FALSE lh.17Networks_LH_SalVentAttnB_Ins_7
schafSNPX-area-00323-cut0025-config4.hsq 0.009242 0.017751 0.30241 area 0.360011904761905 area FALSE lh.17Networks_LH_SalVentAttnB_Ins_8
schafSNPX-area-00324-cut0025-config4.hsq 0.029671 0.017863 0.043769 area 0.0743542372881356 area FALSE lh.17Networks_LH_SalVentAttnB_IPL_1
schafSNPX-area-00325-cut0025-config4.hsq 0.030283 0.018 0.043528 area 0.0742798634812287 area FALSE lh.17Networks_LH_SalVentAttnB_IPL_2
schafSNPX-area-00326-cut0025-config4.hsq 0.037562 0.018186 0.01728 area 0.0338823529411765 area TRUE lh.17Networks_LH_SalVentAttnB_OFC_1
schafSNPX-area-00327-cut0025-config4.hsq 0.052189 0.018584 0.002462 area 0.00741566265060241 area TRUE lh.17Networks_LH_SalVentAttnB_PFCd_1
schafSNPX-area-00328-cut0025-config4.hsq 0.012424 0.017553 0.23649 area 0.301645408163265 area FALSE lh.17Networks_LH_SalVentAttnB_PFCl_1
schafSNPX-area-00329-cut0025-config4.hsq 1e-06 0.018038 0.5 area 0.5 area FALSE lh.17Networks_LH_SalVentAttnB_PFCl_2
schafSNPX-area-00330-cut0025-config4.hsq 0.005267 0.017614 0.38299 area 0.43620728929385 area FALSE lh.17Networks_LH_SalVentAttnB_PFCl_3
schafSNPX-area-00331-cut0025-config4.hsq 0.011629 0.017912 0.26071 area 0.321071428571429 area FALSE lh.17Networks_LH_SalVentAttnB_PFCl_4
schafSNPX-area-00332-cut0025-config4.hsq 0.01122 0.017338 0.25334 area 0.314404466501241 area FALSE lh.17Networks_LH_SalVentAttnB_PFCl_5
schafSNPX-area-00333-cut0025-config4.hsq 0.002186 0.017405 0.44997 area 0.497754424778761 area FALSE lh.17Networks_LH_SalVentAttnB_PFCl_6
schafSNPX-area-00334-cut0025-config4.hsq 0.04025 0.018267 0.012635 area 0.0264476987447699 area TRUE lh.17Networks_LH_SalVentAttnB_PFCmp_1
schafSNPX-area-00335-cut0025-config4.hsq 0.074179 0.018807 3.0217e-05 area 0.0001716875 area TRUE lh.17Networks_LH_SalVentAttnB_PFCmp_2
schafSNPX-area-00336-cut0025-config4.hsq 0.034412 0.017967 0.024337 area 0.0462680608365019 area TRUE lh.17Networks_LH_SalVentAttnB_PFCmp_3
schafSNPX-area-00337-cut0025-config4.hsq 0.020688 0.018108 0.12831 area 0.181742209631728 area FALSE lh.17Networks_LH_SalVentAttnB_PFCmp_4
schafSNPX-area-00338-cut0025-config4.hsq 0.011802 0.017187 0.23836 area 0.303256997455471 area FALSE lh.17Networks_LH_SomMotA_10
schafSNPX-area-00339-cut0025-config4.hsq 0.032669 0.017453 0.022756 area 0.0436570881226054 area TRUE lh.17Networks_LH_SomMotA_11
schafSNPX-area-00340-cut0025-config4.hsq 1e-06 0.016929 0.5 area 0.5 area FALSE lh.17Networks_LH_SomMotA_12
schafSNPX-area-00341-cut0025-config4.hsq 0.078496 0.018288 2.0074e-06 area 1.8587037037037e-05 area TRUE lh.17Networks_LH_SomMotA_13
schafSNPX-area-00342-cut0025-config4.hsq 0.038766 0.017656 0.010264 area 0.0225087719298246 area TRUE lh.17Networks_LH_SomMotA_14
schafSNPX-area-00343-cut0025-config4.hsq 0.00974 0.016863 0.27159 area 0.330766423357664 area FALSE lh.17Networks_LH_SomMotA_15
schafSNPX-area-00344-cut0025-config4.hsq 0.035168 0.018097 0.024541 area 0.0464791666666667 area TRUE lh.17Networks_LH_SomMotA_16
schafSNPX-area-00345-cut0025-config4.hsq 0.010878 0.017588 0.26593 area 0.326115196078431 area FALSE lh.17Networks_LH_SomMotA_17
schafSNPX-area-00346-cut0025-config4.hsq 0.037507 0.01791 0.01471 area 0.0296935483870968 area TRUE lh.17Networks_LH_SomMotA_18
schafSNPX-area-00347-cut0025-config4.hsq 0.045759 0.017961 0.0039184 area 0.0108243093922652 area TRUE lh.17Networks_LH_SomMotA_19
schafSNPX-area-00348-cut0025-config4.hsq 0.066491 0.018583 0.00012029 area 0.000551788990825688 area TRUE lh.17Networks_LH_SomMotA_1
schafSNPX-area-00349-cut0025-config4.hsq 0.010453 0.017525 0.27307 area 0.33134382566586 area FALSE lh.17Networks_LH_SomMotA_20
schafSNPX-area-00350-cut0025-config4.hsq 0.028647 0.017707 0.047493 area 0.0794197324414716 area FALSE lh.17Networks_LH_SomMotA_21
schafSNPX-area-00351-cut0025-config4.hsq 0.007801 0.01689 0.31472 area 0.372890995260663 area FALSE lh.17Networks_LH_SomMotA_22
schafSNPX-area-00352-cut0025-config4.hsq 0.022046 0.017508 0.095414 area 0.141985119047619 area FALSE lh.17Networks_LH_SomMotA_23
schafSNPX-area-00353-cut0025-config4.hsq 0.001621 0.017115 0.46162 area 0.5 area FALSE lh.17Networks_LH_SomMotA_24
