roi a2 a2cilwr a2ciupr c2 e2 pA pC LL_ACE LL_CE LL_AE
AI.lh.17Networks_LH_DefaultB_Temp_6.mgh.label_matrix162.csv 0.061 3.10304448903468e-29 0.169526387342911 0 0.939 0.62 1 2939.6 2939.8 2939.6
AI.lh.17Networks_LH_DefaultB_Temp_7.mgh.label_matrix163.csv 0.173 1.11110352822321e-33 0.281376898236998 0 0.827 0.188 1 2930.3 2932 2930.3
AI.lh.17Networks_LH_DefaultB_Temp_8.mgh.label_matrix164.csv 0.184 0.0781571337295778 0.290444123378932 0 0.816 0.067 1 2928.8 2932.2 2928.8
AI.lh.17Networks_LH_DefaultB_Temp_9.mgh.label_matrix165.csv 0.184 3.53442950334433e-17 0.29956279004137 0 0.816 0.096 1 2930.3 2933 2930.3
AI.lh.17Networks_LH_DefaultC_IPL_1.mgh.label_matrix166.csv 0 9.60122735549711e-33 0.0927106254420875 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultC_IPL_2.mgh.label_matrix167.csv 0 0 0.0796471131444883 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultC_IPL_3.mgh.label_matrix168.csv 0.016 4.5252025369335e-33 0.123764157305728 0 0.984 0.821 1 2940.8 2940.8 2940.8
AI.lh.17Networks_LH_DefaultC_PHC_1.mgh.label_matrix169.csv 0.071 2.42556760984628e-31 0.205501460434661 0.019 0.91 0.668 0.853 2937.1 2937.3 2937.1
AI.lh.17Networks_LH_DefaultC_PHC_2.mgh.label_matrix170.csv 0.129 1.5471844423831e-27 0.296704134035193 0.043 0.828 0.43 0.673 2927.3 2927.9 2927.5
AI.lh.17Networks_LH_DefaultC_PHC_3.mgh.label_matrix171.csv 0.01 0 0.261306440197648 0.101 0.889 0.955 0.37 2929.6 2929.6 2930.4
AI.lh.17Networks_LH_DefaultC_PHC_4.mgh.label_matrix172.csv 0.147 1.89673492555358e-39 0.312984111781225 0.042 0.811 0.363 0.672 2924.6 2925.4 2924.8
AI.lh.17Networks_LH_DefaultC_PHC_5.mgh.label_matrix173.csv 0.108 9.79109356625533e-32 0.255093679230611 0.025 0.867 0.559 0.824 2933 2933.3 2933
AI.lh.17Networks_LH_DefaultC_PHC_6.mgh.label_matrix174.csv 0.119 2.27871506192029e-32 0.284294225362543 0.037 0.844 0.503 0.726 2929.8 2930.2 2929.9
AI.lh.17Networks_LH_DefaultC_Rsp_1.mgh.label_matrix175.csv 0 1.8524129972369e-41 0.208699323254921 0.066 0.934 1 0.503 2936.9 2936.9 2937.3
AI.lh.17Networks_LH_DefaultC_Rsp_2.mgh.label_matrix176.csv 0 7.64399150023322e-33 0.14002018923094 0.027 0.973 1 0.607 2940.1 2940.1 2940.4
AI.lh.17Networks_LH_DefaultC_Rsp_3.mgh.label_matrix177.csv 0.041 0 0.172503074729268 0.016 0.943 0.809 0.879 2939.3 2939.4 2939.3
AI.lh.17Networks_LH_DefaultC_Rsp_4.mgh.label_matrix178.csv 0.206 0.104580888845009 0.309195081249386 0 0.794 0.056 1 2923.9 2927.5 2923.9
AI.lh.17Networks_LH_DefaultC_Rsp_5.mgh.label_matrix179.csv 0 0 0.13226467957164 0.056 0.944 1 0.184 2937.6 2937.6 2939.3
AI.lh.17Networks_LH_DefaultC_Rsp_6.mgh.label_matrix180.csv 0 3.14554226264945e-20 0.100749979522926 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultC_Rsp_7.mgh.label_matrix181.csv 0 1.16097186517917e-31 0.155278865231169 0.039 0.961 1 0.539 2939.3 2939.3 2939.7
AI.lh.17Networks_LH_DefaultC_Rsp_8.mgh.label_matrix182.csv 0.064 0 0.182265285496446 0 0.936 0.4 1 2939.6 2940.3 2939.6
AI.lh.17Networks_LH_DorsAttnA_ParOcc_1.mgh.label_matrix183.csv 0 2.28154400885547e-39 0.145342300528546 0.03 0.97 1 0.652 2940 2940 2940.2
AI.lh.17Networks_LH_DorsAttnA_ParOcc_2.mgh.label_matrix184.csv 0 0 0.0790330148662869 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnA_ParOcc_3.mgh.label_matrix185.csv 0 5.05987856783255e-34 0.085229742265618 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnA_ParOcc_4.mgh.label_matrix186.csv 0 2.16229014155299e-37 0.174761629137991 0.054 0.946 1 0.426 2938.3 2938.3 2939
AI.lh.17Networks_LH_DorsAttnA_ParOcc_5.mgh.label_matrix187.csv 0 1.50389813956018e-26 0.110974623339038 0.018 0.982 1 0.583 2940.5 2940.5 2940.8
AI.lh.17Networks_LH_DorsAttnA_ParOcc_6.mgh.label_matrix188.csv 0 5.39527114049078e-27 0.129255247587388 0.025 0.975 1 0.564 2940.3 2940.3 2940.6
AI.lh.17Networks_LH_DorsAttnA_ParOcc_7.mgh.label_matrix189.csv 0.088 1.27994126462475e-37 0.201505826984016 0 0.912 0.328 1 2938.3 2939.3 2938.3
AI.lh.17Networks_LH_DorsAttnA_SPL_1.mgh.label_matrix190.csv 0.083 5.58900166019678e-25 0.196070741736387 0 0.917 0.342 1 2938.6 2939.5 2938.6
AI.lh.17Networks_LH_DorsAttnA_SPL_10.mgh.label_matrix191.csv 0 0 0.096405225263696 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnA_SPL_11.mgh.label_matrix192.csv 0.004 3.94994451728606e-30 0.127989299298521 0.01 0.986 0.983 0.928 2940.7 2940.7 2940.7
AI.lh.17Networks_LH_DorsAttnA_SPL_12.mgh.label_matrix193.csv 0 0 0.0400810508216849 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnA_SPL_13.mgh.label_matrix194.csv 0.074 5.36534774317055e-43 0.18512041876575 0 0.926 0.235 1 2938.9 2940.3 2938.9
AI.lh.17Networks_LH_DorsAttnA_SPL_14.mgh.label_matrix195.csv 0 2.1986694158106e-15 0.0741660636864021 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnA_SPL_15.mgh.label_matrix196.csv 0 0 0.0542185472796439 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnA_SPL_16.mgh.label_matrix197.csv 0 2.15892664152449e-29 0.0666052699274896 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnA_SPL_17.mgh.label_matrix198.csv 0 1.33459833092759e-26 0.0485847544663874 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnA_SPL_2.mgh.label_matrix199.csv 0.071 7.68987957620753e-32 0.182990222170783 0 0.929 0.327 1 2939.2 2940.1 2939.2
AI.lh.17Networks_LH_DorsAttnA_SPL_3.mgh.label_matrix200.csv 0.132 0.0481631355814891 0.244856988672329 0 0.868 0.133 1 2935 2937.2 2935
AI.lh.17Networks_LH_DorsAttnA_SPL_4.mgh.label_matrix201.csv 0.124 8.57333372759144e-39 0.277310505316884 0.028 0.847 0.484 0.791 2931 2931.5 2931
AI.lh.17Networks_LH_DorsAttnA_SPL_5.mgh.label_matrix202.csv 0.129 1.20912770217345e-38 0.2383617352138 0 0.871 0.18 1 2935 2936.8 2935
AI.lh.17Networks_LH_DorsAttnA_SPL_6.mgh.label_matrix203.csv 0 1.09225925099146e-28 0.0714426608078542 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnA_SPL_7.mgh.label_matrix204.csv 0.078 1.4173317046763e-11 0.189496372741167 0 0.922 0.278 1 2938.8 2939.9 2938.8
AI.lh.17Networks_LH_DorsAttnA_SPL_8.mgh.label_matrix205.csv 0 1.40863811332481e-29 0.106320591222289 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnA_SPL_9.mgh.label_matrix206.csv 0.115 0.0125369726078001 0.225866379323852 0 0.885 0.318 1 2936.2 2937.2 2936.2
AI.lh.17Networks_LH_DorsAttnA_TempOcc_1.mgh.label_matrix207.csv 0.011 2.49339340974934e-39 0.181942153028008 0.04 0.949 0.953 0.713 2938.7 2938.7 2938.9
AI.lh.17Networks_LH_DorsAttnA_TempOcc_10.mgh.label_matrix208.csv 0.091 3.89580542046758e-36 0.205282873678172 0 0.909 1 1 2938.2 2938.1 2938.2
AI.lh.17Networks_LH_DorsAttnA_TempOcc_2.mgh.label_matrix209.csv 0 2.21254303835985e-39 0.19952077542217 0.075 0.925 1 0.327 2935.5 2935.5 2936.4
AI.lh.17Networks_LH_DorsAttnA_TempOcc_3.mgh.label_matrix210.csv 0.026 1.18097346014228e-33 0.13827272246654 0 0.974 0.676 1 2940.7 2940.8 2940.7
AI.lh.17Networks_LH_DorsAttnA_TempOcc_4.mgh.label_matrix211.csv 0.221 0.105459996338315 0.337020013169711 0 0.779 0.062 1 2926 2929.5 2926
AI.lh.17Networks_LH_DorsAttnA_TempOcc_5.mgh.label_matrix212.csv 0 0 0.254953932161499 0.134 0.866 1 0.104 2926.2 2926.2 2928.8
AI.lh.17Networks_LH_DorsAttnA_TempOcc_6.mgh.label_matrix213.csv 0.111 4.95107724616575e-27 0.221124595039278 0 0.889 0.261 1 2936.7 2937.9 2936.7
AI.lh.17Networks_LH_DorsAttnA_TempOcc_7.mgh.label_matrix214.csv 0.075 7.7341212005725e-44 0.185107138033866 0 0.925 0.473 1 2938.9 2939.4 2938.9
AI.lh.17Networks_LH_DorsAttnA_TempOcc_8.mgh.label_matrix215.csv 0.044 3.13303682596268e-28 0.155906728210415 0 0.956 0.485 1 2940.2 2940.7 2940.2
AI.lh.17Networks_LH_DorsAttnA_TempOcc_9.mgh.label_matrix216.csv 0.076 8.81667378030254e-43 0.187792178148567 0 0.924 0.328 1 2938.9 2939.9 2938.9
AI.lh.17Networks_LH_DorsAttnB_FEF_1.mgh.label_matrix217.csv 0.034 0 0.141912315772591 0 0.966 0.701 1 2940.5 2940.6 2940.5
AI.lh.17Networks_LH_DorsAttnB_FEF_2.mgh.label_matrix218.csv 0.019 4.74619431895566e-36 0.15573579262735 0.021 0.961 0.913 0.847 2939.9 2939.9 2940
AI.lh.17Networks_LH_DorsAttnB_FEF_3.mgh.label_matrix219.csv 0.04 0 0.147977065569347 0 0.96 0.569 1 2940.3 2940.6 2940.3
AI.lh.17Networks_LH_DorsAttnB_FEF_4.mgh.label_matrix220.csv 0 3.42545299985488e-38 0.0733091090523044 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnB_FEF_5.mgh.label_matrix221.csv 0.082 2.70179666627081e-39 0.18850078004254 0 0.918 0.341 1 2938.5 2939.4 2938.5
AI.lh.17Networks_LH_DorsAttnB_FEF_6.mgh.label_matrix222.csv 0.001 1.12299101145308e-44 0.110979695513609 0 0.999 0.986 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnB_FEF_7.mgh.label_matrix223.csv 0 0 0.0578715738176765 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnB_PostC_1.mgh.label_matrix224.csv 0 0 0.179680076753147 0.081 0.919 1 0.165 2934.6 2934.6 2936.5
AI.lh.17Networks_LH_DorsAttnB_PostC_10.mgh.label_matrix225.csv 0.045 0 0.152102756160979 0 0.955 0.451 1 2940.1 2940.7 2940.1
AI.lh.17Networks_LH_DorsAttnB_PostC_11.mgh.label_matrix226.csv 0 4.06052826670771e-29 0.0852328412396785 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnB_PostC_12.mgh.label_matrix227.csv 0 0 0.0811472149056702 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnB_PostC_13.mgh.label_matrix228.csv 0 5.75852439333181e-34 0.096457215781277 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnB_PostC_14.mgh.label_matrix229.csv 0 0 0.0697769601141279 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnB_PostC_15.mgh.label_matrix230.csv 0.029 0 0.141943680413038 0 0.971 0.658 1 2940.6 2940.8 2940.6
AI.lh.17Networks_LH_DorsAttnB_PostC_16.mgh.label_matrix231.csv 0 0 0.106434996832431 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnB_PostC_17.mgh.label_matrix232.csv 0 1.15857273317019e-30 0.086982232147231 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnB_PostC_18.mgh.label_matrix233.csv 0 0 0.154521872239136 0.031 0.969 1 0.761 2940 2940 2940.1
AI.lh.17Networks_LH_DorsAttnB_PostC_2.mgh.label_matrix234.csv 0 1.42064980461961e-31 0.169796625524977 0.058 0.942 1 0.348 2937.7 2937.7 2938.6
AI.lh.17Networks_LH_DorsAttnB_PostC_3.mgh.label_matrix235.csv 0.04 0 0.193982696649693 0.031 0.929 0.819 0.774 2938 2938 2938
AI.lh.17Networks_LH_DorsAttnB_PostC_4.mgh.label_matrix236.csv 0.079 7.41082739151171e-38 0.188509299872471 0 0.921 0.341 1 2938.6 2939.6 2938.6
AI.lh.17Networks_LH_DorsAttnB_PostC_5.mgh.label_matrix237.csv 0 4.13103024717862e-33 0.0747239917919229 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnB_PostC_6.mgh.label_matrix238.csv 0.018 8.3786106037351e-32 0.126498945511391 0 0.982 0.726 1 2940.8 2940.9 2940.8
AI.lh.17Networks_LH_DorsAttnB_PostC_7.mgh.label_matrix239.csv 0.019 0 0.130425234660258 0 0.981 0.729 1 2940.8 2940.9 2940.8
AI.lh.17Networks_LH_DorsAttnB_PostC_8.mgh.label_matrix240.csv 0 2.37655097327379e-21 0.0558619763840802 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnB_PostC_9.mgh.label_matrix241.csv 0 0 0.0533793961653771 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DorsAttnB_PrCv_1.mgh.label_matrix242.csv 0 1.78406449195909e-32 0.185501039543435 0.053 0.947 1 0.594 2938.2 2938.2 2938.5
AI.lh.17Networks_LH_DorsAttnB_PrCv_2.mgh.label_matrix243.csv 0.118 0.0181922207442757 0.228997025526907 0 0.882 0.354 1 2936.1 2937 2936.1
AI.lh.17Networks_LH_DorsAttnB_TempOcc_1.mgh.label_matrix244.csv 0.143 0.0229516929020854 0.266008804779953 0 0.857 0.104 1 2935.3 2938 2935.3
AI.lh.17Networks_LH_DorsAttnB_TempOcc_2.mgh.label_matrix245.csv 0.049 0 0.169593220262826 0 0.951 0.423 1 2940.2 2940.8 2940.2
AI.lh.17Networks_LH_LimbicA_TempPole_1.mgh.label_matrix246.csv 0.099 1.86367429471082e-26 0.212186868269794 0 0.901 0.182 1 2937.6 2939.4 2937.6
AI.lh.17Networks_LH_LimbicA_TempPole_10.mgh.label_matrix247.csv 0 0 0.227314974550473 0.119 0.881 1 0.113 2928.3 2928.3 2930.8
AI.lh.17Networks_LH_LimbicA_TempPole_11.mgh.label_matrix248.csv 0 0 0.171908040808114 0.045 0.955 1 0.624 2939 2939 2939.2
AI.lh.17Networks_LH_LimbicA_TempPole_12.mgh.label_matrix249.csv 0.104 4.8448063490384e-38 0.337619370955214 0.086 0.81 0.588 0.456 2920.8 2921.1 2921.3
AI.lh.17Networks_LH_LimbicA_TempPole_13.mgh.label_matrix250.csv 0 0 0.145386615520408 0.067 0.933 1 0.15 2936.7 2936.7 2938.8
AI.lh.17Networks_LH_LimbicA_TempPole_14.mgh.label_matrix251.csv 0.125 0.0109262233319111 0.236555852792762 0 0.875 0.266 1 2935.6 2936.9 2935.6
AI.lh.17Networks_LH_LimbicA_TempPole_2.mgh.label_matrix252.csv 0.05 0 0.160908576959253 0 0.95 0.432 1 2940 2940.6 2940
AI.lh.17Networks_LH_LimbicA_TempPole_3.mgh.label_matrix253.csv 0.165 1.57098459604054e-30 0.281746854606652 0 0.835 0.05 1 2932.1 2936 2932.1
AI.lh.17Networks_LH_LimbicA_TempPole_4.mgh.label_matrix254.csv 0.086 2.71552807050196e-43 0.259838986425818 0.049 0.866 0.595 0.637 2932 2932.3 2932.2
AI.lh.17Networks_LH_LimbicA_TempPole_5.mgh.label_matrix255.csv 0.015 2.37249183120189e-32 0.118317737993742 0 0.985 0.791 1 2940.8 2940.9 2940.8
AI.lh.17Networks_LH_LimbicA_TempPole_6.mgh.label_matrix256.csv 0 1.49860829417099e-33 0.156027375982936 0.049 0.951 1 0.354 2938.6 2938.6 2939.4
AI.lh.17Networks_LH_LimbicA_TempPole_7.mgh.label_matrix257.csv 0.204 1.47910400477839e-33 0.32805417484812 0.011 0.785 0.204 0.914 2924.7 2926.4 2924.7
AI.lh.17Networks_LH_LimbicA_TempPole_8.mgh.label_matrix258.csv 0 1.18765179680041e-33 0.154742995142228 0.076 0.924 1 0.12 2935.7 2935.7 2938.1
AI.lh.17Networks_LH_LimbicA_TempPole_9.mgh.label_matrix259.csv 0 0 0.108210653225777 0.002 0.998 1 0.958 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_LimbicB_OFC_1.mgh.label_matrix260.csv 0 1.36557124280783e-35 0.117570532131926 0.018 0.982 1 0.657 2940.6 2940.6 2940.8
AI.lh.17Networks_LH_LimbicB_OFC_10.mgh.label_matrix261.csv 0 1.04156404407056e-37 0.111449701559194 0.025 0.975 1 0.475 2940.3 2940.3 2940.8
AI.lh.17Networks_LH_LimbicB_OFC_11.mgh.label_matrix262.csv 0.059 5.27792056889354e-31 0.16807465866108 0 0.941 0.521 1 2939.6 2940 2939.6
AI.lh.17Networks_LH_LimbicB_OFC_12.mgh.label_matrix263.csv 0.081 9.88649730126637e-43 0.230543638223304 0.028 0.891 0.641 0.794 2935.2 2935.4 2935.3
AI.lh.17Networks_LH_LimbicB_OFC_13.mgh.label_matrix264.csv 0 0 0.0992684511520657 0.002 0.998 1 0.946 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_LimbicB_OFC_14.mgh.label_matrix265.csv 0 5.31951307693303e-29 0.127908267828744 0.015 0.985 1 0.835 2940.7 2940.7 2940.7
AI.lh.17Networks_LH_LimbicB_OFC_15.mgh.label_matrix266.csv 0.036 0 0.151103099049758 0 0.964 0.609 1 2940.5 2940.7 2940.5
AI.lh.17Networks_LH_LimbicB_OFC_16.mgh.label_matrix267.csv 0.085 4.83962341630206e-25 0.2022070448664 0 0.915 0.184 1 2938.7 2940.5 2938.7
AI.lh.17Networks_LH_LimbicB_OFC_2.mgh.label_matrix268.csv 0 0 0.0653113667993657 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_LimbicB_OFC_3.mgh.label_matrix269.csv 0.028 1.06259136890623e-33 0.154822539564293 0.011 0.961 0.872 0.916 2940.2 2940.2 2940.2
AI.lh.17Networks_LH_LimbicB_OFC_4.mgh.label_matrix270.csv 0 2.25840318053721e-32 0.151936624781859 0.037 0.963 1 0.574 2939.7 2939.7 2940
AI.lh.17Networks_LH_LimbicB_OFC_5.mgh.label_matrix271.csv 0 1.89650262721203e-31 0.111247357203957 0.009 0.991 1 0.813 2940.8 2940.8 2940.8
AI.lh.17Networks_LH_LimbicB_OFC_6.mgh.label_matrix272.csv 0.028 0 0.137486562956079 0 0.972 0.66 1 2940.6 2940.8 2940.6
AI.lh.17Networks_LH_LimbicB_OFC_7.mgh.label_matrix273.csv 0.153 1.16933464041995e-39 0.2604432826309 0 0.847 0.166 1 2932.5 2934.4 2932.5
AI.lh.17Networks_LH_LimbicB_OFC_8.mgh.label_matrix274.csv 0.052 0 0.163502334164412 0 0.948 0.618 1 2939.9 2940.2 2939.9
AI.lh.17Networks_LH_LimbicB_OFC_9.mgh.label_matrix275.csv 0 0 0.100973192327157 0.003 0.997 1 0.937 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SalVentAttnA_FrMed_1.mgh.label_matrix276.csv 0.153 0.042084093386843 0.266821521683031 0 0.847 0.061 1 2933.3 2936.8 2933.3
AI.lh.17Networks_LH_SalVentAttnA_FrMed_2.mgh.label_matrix277.csv 0.205 0.0938142347137041 0.318168613485691 0 0.795 0.021 1 2927.3 2932.6 2927.3
AI.lh.17Networks_LH_SalVentAttnA_FrMed_3.mgh.label_matrix278.csv 0.134 5.46578105733031e-36 0.244847936505702 0 0.866 0.164 1 2934.7 2936.6 2934.7
AI.lh.17Networks_LH_SalVentAttnA_FrMed_4.mgh.label_matrix279.csv 0.063 8.03411011025934e-31 0.178628537816037 0 0.937 0.289 1 2939.6 2940.8 2939.6
AI.lh.17Networks_LH_SalVentAttnA_FrMed_5.mgh.label_matrix280.csv 0.099 6.46557693039412e-30 0.214942513356178 0 0.901 0.265 1 2937.8 2939.1 2937.8
AI.lh.17Networks_LH_SalVentAttnA_FrMed_6.mgh.label_matrix281.csv 0.044 8.37079259768779e-30 0.157317020251514 0 0.956 0.521 1 2940.2 2940.7 2940.2
AI.lh.17Networks_LH_SalVentAttnA_FrMed_7.mgh.label_matrix282.csv 0 2.8386261660725e-30 0.0580877638354151 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SalVentAttnA_FrOper_1.mgh.label_matrix283.csv 0 3.31188773740844e-33 0.184598490772772 0.069 0.931 1 0.281 2936.7 2936.7 2937.8
AI.lh.17Networks_LH_SalVentAttnA_FrOper_2.mgh.label_matrix284.csv 0.035 0 0.140923211383033 0 0.965 0.776 1 2940.4 2940.5 2940.4
AI.lh.17Networks_LH_SalVentAttnA_FrOper_3.mgh.label_matrix285.csv 0 3.61393473134136e-34 0.120141046712532 0.026 0.974 1 0.501 2940.2 2940.2 2940.6
AI.lh.17Networks_LH_SalVentAttnA_FrOper_4.mgh.label_matrix286.csv 0 0 0.111119669653809 0.013 0.987 1 0.687 2940.7 2940.7 2940.9
AI.lh.17Networks_LH_SalVentAttnA_FrOper_5.mgh.label_matrix287.csv 0.014 8.74941577405061e-21 0.189255002962657 0.045 0.941 0.934 0.653 2938.2 2938.2 2938.4
AI.lh.17Networks_LH_SalVentAttnA_FrOper_6.mgh.label_matrix288.csv 0 0 0.165306198334971 0.042 0.958 1 0.53 2939 2939 2939.4
AI.lh.17Networks_LH_SalVentAttnA_FrOper_7.mgh.label_matrix289.csv 0 0 0.192016359394352 0.084 0.916 1 0.161 2934.1 2934.1 2936.1
AI.lh.17Networks_LH_SalVentAttnA_FrOper_8.mgh.label_matrix290.csv 0 1.28134499736261e-32 0.152890366875253 0.044 0.956 1 0.412 2938.7 2938.7 2939.4
AI.lh.17Networks_LH_SalVentAttnA_FrOper_9.mgh.label_matrix291.csv 0.083 1.71638398418536e-43 0.244911200798193 0.036 0.881 0.629 0.735 2934.1 2934.3 2934.2
AI.lh.17Networks_LH_SalVentAttnA_Ins_1.mgh.label_matrix292.csv 0.099 1.47957224701632e-27 0.21209936427866 0 0.901 0.354 1 2937.7 2938.5 2937.7
AI.lh.17Networks_LH_SalVentAttnA_Ins_2.mgh.label_matrix293.csv 0.036 2.43240285514439e-34 0.14881079038831 0 0.964 0.627 1 2940.4 2940.7 2940.4
AI.lh.17Networks_LH_SalVentAttnA_Ins_3.mgh.label_matrix294.csv 0 3.50336178264578e-20 0.190899078848265 0.086 0.914 1 0.194 2934.9 2934.9 2936.6
AI.lh.17Networks_LH_SalVentAttnA_Ins_4.mgh.label_matrix295.csv 0.15 2.89824040742357e-36 0.25670616569369 0 0.85 0.224 1 2932.6 2934.1 2932.6
AI.lh.17Networks_LH_SalVentAttnA_Ins_5.mgh.label_matrix296.csv 0.06 6.14750327914159e-31 0.169465207846235 0 0.94 0.609 1 2939.6 2939.9 2939.6
AI.lh.17Networks_LH_SalVentAttnA_Ins_6.mgh.label_matrix297.csv 0.038 0 0.296611663868301 0.111 0.851 0.829 0.302 2924.1 2924.2 2925.2
AI.lh.17Networks_LH_SalVentAttnA_Ins_7.mgh.label_matrix298.csv 0.047 7.11543093414864e-27 0.216832269441326 0.039 0.914 0.81 0.737 2936.3 2936.3 2936.4
AI.lh.17Networks_LH_SalVentAttnA_Ins_8.mgh.label_matrix299.csv 0.152 2.37273830746463e-30 0.264420656828341 0 0.848 0.172 1 2933 2934.9 2933
AI.lh.17Networks_LH_SalVentAttnA_Ins_9.mgh.label_matrix300.csv 0 4.95306872271334e-20 0.187783753135877 0.058 0.942 1 0.52 2937.9 2937.9 2938.3
AI.lh.17Networks_LH_SalVentAttnA_ParMed_1.mgh.label_matrix301.csv 0 7.57038561362987e-34 0.101288948295492 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SalVentAttnA_ParMed_2.mgh.label_matrix302.csv 0 0 0.0699861014889782 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SalVentAttnA_ParMed_3.mgh.label_matrix303.csv 0 1.59407171791023e-33 0.0665721640119748 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SalVentAttnA_ParMed_4.mgh.label_matrix304.csv 0.142 6.41060661187113e-34 0.249796290120046 0 0.858 0.225 1 2933.5 2935 2933.5
AI.lh.17Networks_LH_SalVentAttnA_ParMed_5.mgh.label_matrix305.csv 0.074 2.43662514944783e-42 0.180259688936621 0 0.926 0.5 1 2938.8 2939.3 2938.8
AI.lh.17Networks_LH_SalVentAttnA_ParMed_6.mgh.label_matrix306.csv 0.091 3.60176315411769e-32 0.199508789313494 0 0.909 0.592 0.998 2937.9 2938.2 2937.9
AI.lh.17Networks_LH_SalVentAttnA_ParMed_7.mgh.label_matrix307.csv 0 2.69484070435552e-34 0.165899294748929 0.069 0.931 1 0.203 2936.2 2936.2 2937.8
AI.lh.17Networks_LH_SalVentAttnA_ParMed_8.mgh.label_matrix308.csv 0.006 0 0.147439641012431 0.023 0.972 0.976 0.839 2940.2 2940.2 2940.2
AI.lh.17Networks_LH_SalVentAttnA_ParOper_1.mgh.label_matrix309.csv 0.119 2.83823703505524e-42 0.232342754532246 0 0.881 0.507 1 2936.3 2936.7 2936.3
AI.lh.17Networks_LH_SalVentAttnA_ParOper_2.mgh.label_matrix310.csv 0 0 0.19151137159863 0.102 0.898 1 0.092 2931.9 2931.9 2934.7
AI.lh.17Networks_LH_SalVentAttnA_ParOper_3.mgh.label_matrix311.csv 0 3.53188562012479e-33 0.122421619031725 0.01 0.99 1 0.855 2940.8 2940.8 2940.8
AI.lh.17Networks_LH_SalVentAttnA_ParOper_4.mgh.label_matrix312.csv 0 0 0.123538014723335 0.042 0.958 1 0.28 2939.2 2939.2 2940.4
AI.lh.17Networks_LH_SalVentAttnA_ParOper_5.mgh.label_matrix313.csv 0 7.12952466288943e-38 0.258021251159715 0.131 0.869 1 0.14 2925.6 2925.6 2927.8
AI.lh.17Networks_LH_SalVentAttnA_ParOper_6.mgh.label_matrix314.csv 0 0 0.0920996142797813 0.001 0.999 1 0.965 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SalVentAttnA_ParOper_7.mgh.label_matrix315.csv 0 5.235909549633e-33 0.19758761083704 0.064 0.936 1 0.484 2937.2 2937.2 2937.7
AI.lh.17Networks_LH_SalVentAttnB_Ins_1.mgh.label_matrix318.csv 0.066 1.25789898423641e-30 0.178088206362125 0 0.934 0.289 1 2939.3 2940.5 2939.3
AI.lh.17Networks_LH_SalVentAttnB_Ins_2.mgh.label_matrix319.csv 0.08 2.09576528952118e-38 0.188781911728993 0 0.92 0.454 1 2938.6 2939.2 2938.6
AI.lh.17Networks_LH_SalVentAttnB_Ins_3.mgh.label_matrix320.csv 0.157 3.31259719597028e-39 0.265231070997947 0 0.843 0.168 1 2932.1 2934 2932.1
