label h2 SE sig meas FDR type bin name
schafSNPX-thickness-00172-cut0025-config4.hsq 0.035791 0.018345 0.026038 thickness 0.134216494845361 thickness FALSE lh.17Networks_LH_DefaultC_PHC_4
schafSNPX-thickness-00173-cut0025-config4.hsq 0.042389 0.018226 0.0090677 thickness 0.0629701388888889 thickness FALSE lh.17Networks_LH_DefaultC_PHC_5
schafSNPX-thickness-00174-cut0025-config4.hsq 0.032283 0.017878 0.030671 thickness 0.141472727272727 thickness FALSE lh.17Networks_LH_DefaultC_PHC_6
schafSNPX-thickness-00175-cut0025-config4.hsq 0.051958 0.018782 0.0032007 thickness 0.0371965909090909 thickness TRUE lh.17Networks_LH_DefaultC_Rsp_1
schafSNPX-thickness-00176-cut0025-config4.hsq 0.082342 0.019019 8.04e-06 thickness 0.000365454545454545 thickness TRUE lh.17Networks_LH_DefaultC_Rsp_2
schafSNPX-thickness-00177-cut0025-config4.hsq 0.033363 0.018401 0.036728 thickness 0.155113445378151 thickness FALSE lh.17Networks_LH_DefaultC_Rsp_3
schafSNPX-thickness-00178-cut0025-config4.hsq 0.02572 0.01785 0.070675 thickness 0.217851515151515 thickness FALSE lh.17Networks_LH_DefaultC_Rsp_4
schafSNPX-thickness-00179-cut0025-config4.hsq 0.033941 0.01821 0.030333 thickness 0.141472727272727 thickness FALSE lh.17Networks_LH_DefaultC_Rsp_5
schafSNPX-thickness-00180-cut0025-config4.hsq 0.070613 0.018458 3.9832e-05 thickness 0.00142257142857143 thickness TRUE lh.17Networks_LH_DefaultC_Rsp_6
schafSNPX-thickness-00181-cut0025-config4.hsq 0.025113 0.017811 0.075407 thickness 0.221785294117647 thickness FALSE lh.17Networks_LH_DefaultC_Rsp_7
schafSNPX-thickness-00182-cut0025-config4.hsq 0.030304 0.018278 0.049633 thickness 0.182985401459854 thickness FALSE lh.17Networks_LH_DefaultC_Rsp_8
schafSNPX-thickness-00183-cut0025-config4.hsq 1e-06 0.017689 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_ParOcc_1
schafSNPX-thickness-00184-cut0025-config4.hsq 1e-06 0.017789 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_ParOcc_2
schafSNPX-thickness-00185-cut0025-config4.hsq 0.024949 0.01745 0.066729 thickness 0.212566878980892 thickness FALSE lh.17Networks_LH_DorsAttnA_ParOcc_3
schafSNPX-thickness-00186-cut0025-config4.hsq 1e-06 0.017291 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_ParOcc_4
schafSNPX-thickness-00187-cut0025-config4.hsq 1e-06 0.018118 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_ParOcc_5
schafSNPX-thickness-00188-cut0025-config4.hsq 1e-06 0.017855 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_ParOcc_6
schafSNPX-thickness-00189-cut0025-config4.hsq 0.020676 0.017521 0.11149 thickness 0.265450236966825 thickness FALSE lh.17Networks_LH_DorsAttnA_ParOcc_7
schafSNPX-thickness-00190-cut0025-config4.hsq 1e-06 0.018134 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_SPL_10
schafSNPX-thickness-00191-cut0025-config4.hsq 1e-06 0.017209 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_SPL_11
schafSNPX-thickness-00192-cut0025-config4.hsq 0.021563 0.017878 0.1118 thickness 0.265450236966825 thickness FALSE lh.17Networks_LH_DorsAttnA_SPL_12
schafSNPX-thickness-00193-cut0025-config4.hsq 0.009836 0.017774 0.29072 thickness 0.450263157894737 thickness FALSE lh.17Networks_LH_DorsAttnA_SPL_13
schafSNPX-thickness-00194-cut0025-config4.hsq 1e-06 0.017614 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_SPL_14
schafSNPX-thickness-00195-cut0025-config4.hsq 1e-06 0.018478 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_SPL_15
schafSNPX-thickness-00196-cut0025-config4.hsq 1e-06 0.017593 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_SPL_16
schafSNPX-thickness-00197-cut0025-config4.hsq 0.027543 0.018064 0.062212 thickness 0.204644736842105 thickness FALSE lh.17Networks_LH_DorsAttnA_SPL_17
schafSNPX-thickness-00198-cut0025-config4.hsq 0.025007 0.01811 0.08396 thickness 0.240865714285714 thickness FALSE lh.17Networks_LH_DorsAttnA_SPL_1
schafSNPX-thickness-00199-cut0025-config4.hsq 0.026529 0.01827 0.074441 thickness 0.220239644970414 thickness FALSE lh.17Networks_LH_DorsAttnA_SPL_2
schafSNPX-thickness-00200-cut0025-config4.hsq 0.008628 0.017662 0.3125 thickness 0.470357142857143 thickness FALSE lh.17Networks_LH_DorsAttnA_SPL_3
schafSNPX-thickness-00201-cut0025-config4.hsq 1e-06 0.017938 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_SPL_4
schafSNPX-thickness-00202-cut0025-config4.hsq 1e-06 0.017496 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_SPL_5
schafSNPX-thickness-00203-cut0025-config4.hsq 0.001637 0.017604 0.46337 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_SPL_6
schafSNPX-thickness-00204-cut0025-config4.hsq 0.023115 0.018246 0.10603 thickness 0.26115763546798 thickness FALSE lh.17Networks_LH_DorsAttnA_SPL_7
schafSNPX-thickness-00205-cut0025-config4.hsq 0.002086 0.017242 0.45135 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_SPL_8
schafSNPX-thickness-00206-cut0025-config4.hsq 1e-06 0.017387 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_SPL_9
schafSNPX-thickness-00207-cut0025-config4.hsq 0.003015 0.017167 0.42911 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_TempOcc_10
schafSNPX-thickness-00208-cut0025-config4.hsq 0.038055 0.018069 0.015528 thickness 0.0946829268292683 thickness FALSE lh.17Networks_LH_DorsAttnA_TempOcc_1
schafSNPX-thickness-00209-cut0025-config4.hsq 0.056606 0.018404 0.00082004 thickness 0.0178269565217391 thickness TRUE lh.17Networks_LH_DorsAttnA_TempOcc_2
schafSNPX-thickness-00210-cut0025-config4.hsq 0.013857 0.018097 0.22634 thickness 0.395699300699301 thickness FALSE lh.17Networks_LH_DorsAttnA_TempOcc_3
schafSNPX-thickness-00211-cut0025-config4.hsq 0.047182 0.018361 0.0044936 thickness 0.0423924528301887 thickness TRUE lh.17Networks_LH_DorsAttnA_TempOcc_4
schafSNPX-thickness-00212-cut0025-config4.hsq 0.013759 0.017631 0.2147 thickness 0.388949275362319 thickness FALSE lh.17Networks_LH_DorsAttnA_TempOcc_5
schafSNPX-thickness-00213-cut0025-config4.hsq 1e-06 0.017528 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_TempOcc_6
schafSNPX-thickness-00214-cut0025-config4.hsq 0.002227 0.017831 0.45152 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnA_TempOcc_7
schafSNPX-thickness-00215-cut0025-config4.hsq 0.03493 0.018434 0.030093 thickness 0.141472727272727 thickness FALSE lh.17Networks_LH_DorsAttnA_TempOcc_8
schafSNPX-thickness-00216-cut0025-config4.hsq 0.020852 0.01788 0.11971 thickness 0.271199095022624 thickness FALSE lh.17Networks_LH_DorsAttnA_TempOcc_9
schafSNPX-thickness-00217-cut0025-config4.hsq 0.020333 0.018166 0.13408 thickness 0.29021645021645 thickness FALSE lh.17Networks_LH_DorsAttnB_FEF_1
schafSNPX-thickness-00218-cut0025-config4.hsq 0.032857 0.018038 0.031124 thickness 0.141472727272727 thickness FALSE lh.17Networks_LH_DorsAttnB_FEF_2
schafSNPX-thickness-00219-cut0025-config4.hsq 0.032911 0.018452 0.039394 thickness 0.156896825396825 thickness FALSE lh.17Networks_LH_DorsAttnB_FEF_3
schafSNPX-thickness-00220-cut0025-config4.hsq 0.019451 0.017747 0.1321 thickness 0.287173913043478 thickness FALSE lh.17Networks_LH_DorsAttnB_FEF_4
schafSNPX-thickness-00221-cut0025-config4.hsq 0.029257 0.017531 0.039482 thickness 0.156896825396825 thickness FALSE lh.17Networks_LH_DorsAttnB_FEF_5
schafSNPX-thickness-00222-cut0025-config4.hsq 0.023426 0.017652 0.086086 thickness 0.241814606741573 thickness FALSE lh.17Networks_LH_DorsAttnB_FEF_6
schafSNPX-thickness-00223-cut0025-config4.hsq 0.003487 0.016128 0.40813 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnB_FEF_7
schafSNPX-thickness-00224-cut0025-config4.hsq 1e-06 0.017633 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnB_PostC_10
schafSNPX-thickness-00225-cut0025-config4.hsq 1e-06 0.017222 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnB_PostC_11
schafSNPX-thickness-00226-cut0025-config4.hsq 0.020691 0.017376 0.10742 thickness 0.26328431372549 thickness FALSE lh.17Networks_LH_DorsAttnB_PostC_12
schafSNPX-thickness-00227-cut0025-config4.hsq 1e-06 0.017984 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnB_PostC_13
schafSNPX-thickness-00228-cut0025-config4.hsq 1e-06 0.01731 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnB_PostC_14
schafSNPX-thickness-00229-cut0025-config4.hsq 0.045584 0.017843 0.0033596 thickness 0.0373288888888889 thickness TRUE lh.17Networks_LH_DorsAttnB_PostC_15
schafSNPX-thickness-00230-cut0025-config4.hsq 0.006388 0.017699 0.35999 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnB_PostC_16
schafSNPX-thickness-00231-cut0025-config4.hsq 1e-06 0.017048 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnB_PostC_17
schafSNPX-thickness-00232-cut0025-config4.hsq 0.017733 0.017624 0.1526 thickness 0.310162601626016 thickness FALSE lh.17Networks_LH_DorsAttnB_PostC_18
schafSNPX-thickness-00233-cut0025-config4.hsq 0.021149 0.01817 0.12476 thickness 0.279730941704036 thickness FALSE lh.17Networks_LH_DorsAttnB_PostC_1
schafSNPX-thickness-00234-cut0025-config4.hsq 0.011699 0.018142 0.26495 thickness 0.423242811501597 thickness FALSE lh.17Networks_LH_DorsAttnB_PostC_2
schafSNPX-thickness-00235-cut0025-config4.hsq 0.023864 0.018162 0.095538 thickness 0.255449197860963 thickness FALSE lh.17Networks_LH_DorsAttnB_PostC_3
schafSNPX-thickness-00236-cut0025-config4.hsq 0.00026 0.017283 0.49398 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnB_PostC_4
schafSNPX-thickness-00237-cut0025-config4.hsq 1e-06 0.018456 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnB_PostC_5
schafSNPX-thickness-00238-cut0025-config4.hsq 0.027844 0.018525 0.071795 thickness 0.217851515151515 thickness FALSE lh.17Networks_LH_DorsAttnB_PostC_6
schafSNPX-thickness-00239-cut0025-config4.hsq 0.040415 0.018167 0.011676 thickness 0.07784 thickness FALSE lh.17Networks_LH_DorsAttnB_PostC_7
schafSNPX-thickness-00240-cut0025-config4.hsq 0.035653 0.018155 0.023243 thickness 0.121057291666667 thickness FALSE lh.17Networks_LH_DorsAttnB_PostC_8
schafSNPX-thickness-00241-cut0025-config4.hsq 0.019404 0.017603 0.12936 thickness 0.284933920704846 thickness FALSE lh.17Networks_LH_DorsAttnB_PostC_9
schafSNPX-thickness-00242-cut0025-config4.hsq 1e-06 0.017535 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_DorsAttnB_PrCv_1
schafSNPX-thickness-00243-cut0025-config4.hsq 0.02022 0.0183 0.13978 thickness 0.296281512605042 thickness FALSE lh.17Networks_LH_DorsAttnB_PrCv_2
schafSNPX-thickness-00244-cut0025-config4.hsq 0.011391 0.018157 0.27109 thickness 0.429177215189873 thickness FALSE lh.17Networks_LH_DorsAttnB_TempOcc_1
schafSNPX-thickness-00245-cut0025-config4.hsq 0.011805 0.017986 0.2588 thickness 0.42012987012987 thickness FALSE lh.17Networks_LH_DorsAttnB_TempOcc_2
schafSNPX-thickness-00246-cut0025-config4.hsq 0.048718 0.018458 0.0037804 thickness 0.037804 thickness TRUE lh.17Networks_LH_LimbicA_TempPole_10
schafSNPX-thickness-00247-cut0025-config4.hsq 0.038243 0.017961 0.013878 thickness 0.0889615384615385 thickness FALSE lh.17Networks_LH_LimbicA_TempPole_11
schafSNPX-thickness-00248-cut0025-config4.hsq 0.030986 0.017544 0.030995 thickness 0.141472727272727 thickness FALSE lh.17Networks_LH_LimbicA_TempPole_12
schafSNPX-thickness-00249-cut0025-config4.hsq 1e-06 0.017498 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_LimbicA_TempPole_13
schafSNPX-thickness-00250-cut0025-config4.hsq 1e-06 0.017441 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_LimbicA_TempPole_14
schafSNPX-thickness-00251-cut0025-config4.hsq 0.011946 0.017994 0.25676 thickness 0.419478827361564 thickness FALSE lh.17Networks_LH_LimbicA_TempPole_1
schafSNPX-thickness-00252-cut0025-config4.hsq 0.015787 0.017616 0.18011 thickness 0.348088803088803 thickness FALSE lh.17Networks_LH_LimbicA_TempPole_2
schafSNPX-thickness-00253-cut0025-config4.hsq 0.023264 0.017974 0.096814 thickness 0.257484042553191 thickness FALSE lh.17Networks_LH_LimbicA_TempPole_3
schafSNPX-thickness-00254-cut0025-config4.hsq 0.015267 0.017819 0.19507 thickness 0.369450757575758 thickness FALSE lh.17Networks_LH_LimbicA_TempPole_4
schafSNPX-thickness-00255-cut0025-config4.hsq 0.01587 0.01788 0.1871 thickness 0.355703422053232 thickness FALSE lh.17Networks_LH_LimbicA_TempPole_5
schafSNPX-thickness-00256-cut0025-config4.hsq 0.0241 0.017487 0.074214 thickness 0.220239644970414 thickness FALSE lh.17Networks_LH_LimbicA_TempPole_6
schafSNPX-thickness-00257-cut0025-config4.hsq 0.010997 0.01802 0.27466 thickness 0.433217665615142 thickness FALSE lh.17Networks_LH_LimbicA_TempPole_7
schafSNPX-thickness-00258-cut0025-config4.hsq 0.004363 0.017607 0.40278 thickness 0.5 thickness FALSE lh.17Networks_LH_LimbicA_TempPole_8
schafSNPX-thickness-00259-cut0025-config4.hsq 0.01627 0.017828 0.17971 thickness 0.348088803088803 thickness FALSE lh.17Networks_LH_LimbicA_TempPole_9
schafSNPX-thickness-00260-cut0025-config4.hsq 0.047225 0.018157 0.0036386 thickness 0.037804 thickness TRUE lh.17Networks_LH_LimbicB_OFC_10
schafSNPX-thickness-00261-cut0025-config4.hsq 0.032452 0.018235 0.036886 thickness 0.155113445378151 thickness FALSE lh.17Networks_LH_LimbicB_OFC_11
schafSNPX-thickness-00262-cut0025-config4.hsq 0.117528 0.018926 4.8816e-11 thickness 9.57733333333333e-09 thickness TRUE lh.17Networks_LH_LimbicB_OFC_12
schafSNPX-thickness-00263-cut0025-config4.hsq 1e-06 0.016885 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_LimbicB_OFC_13
schafSNPX-thickness-00264-cut0025-config4.hsq 0.034735 0.017716 0.019624 thickness 0.105505376344086 thickness FALSE lh.17Networks_LH_LimbicB_OFC_14
schafSNPX-thickness-00265-cut0025-config4.hsq 0.01236 0.017364 0.23274 thickness 0.397989864864865 thickness FALSE lh.17Networks_LH_LimbicB_OFC_15
schafSNPX-thickness-00266-cut0025-config4.hsq 0.006426 0.016954 0.3472 thickness 0.497421203438395 thickness FALSE lh.17Networks_LH_LimbicB_OFC_16
schafSNPX-thickness-00267-cut0025-config4.hsq 0.038317 0.018283 0.016899 thickness 0.0975786516853933 thickness FALSE lh.17Networks_LH_LimbicB_OFC_1
schafSNPX-thickness-00268-cut0025-config4.hsq 0.018293 0.017625 0.14385 thickness 0.29844398340249 thickness FALSE lh.17Networks_LH_LimbicB_OFC_2
schafSNPX-thickness-00269-cut0025-config4.hsq 0.166126 0.018825 0 thickness 0 thickness TRUE lh.17Networks_LH_LimbicB_OFC_3
schafSNPX-thickness-00270-cut0025-config4.hsq 0.094928 0.018543 2.1968e-08 thickness 2.29325e-06 thickness TRUE lh.17Networks_LH_LimbicB_OFC_4
schafSNPX-thickness-00271-cut0025-config4.hsq 0.049092 0.018464 0.0034931 thickness 0.037804 thickness TRUE lh.17Networks_LH_LimbicB_OFC_5
schafSNPX-thickness-00272-cut0025-config4.hsq 0.022429 0.018011 0.10558 thickness 0.26115763546798 thickness FALSE lh.17Networks_LH_LimbicB_OFC_6
schafSNPX-thickness-00273-cut0025-config4.hsq 0.028783 0.017418 0.03946 thickness 0.156896825396825 thickness FALSE lh.17Networks_LH_LimbicB_OFC_7
schafSNPX-thickness-00274-cut0025-config4.hsq 0.049427 0.017881 0.0016435 thickness 0.0293482142857143 thickness TRUE lh.17Networks_LH_LimbicB_OFC_8
schafSNPX-thickness-00275-cut0025-config4.hsq 0.022265 0.017851 0.10363 thickness 0.26115763546798 thickness FALSE lh.17Networks_LH_LimbicB_OFC_9
schafSNPX-thickness-00276-cut0025-config4.hsq 0.013589 0.017773 0.22168 thickness 0.391872791519435 thickness FALSE lh.17Networks_LH_SalVentAttnA_FrMed_1
schafSNPX-thickness-00277-cut0025-config4.hsq 0.04406 0.017785 0.0042778 thickness 0.0411326923076923 thickness TRUE lh.17Networks_LH_SalVentAttnA_FrMed_2
schafSNPX-thickness-00278-cut0025-config4.hsq 1e-06 0.01781 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SalVentAttnA_FrMed_3
schafSNPX-thickness-00279-cut0025-config4.hsq 0.002665 0.017294 0.43818 thickness 0.5 thickness FALSE lh.17Networks_LH_SalVentAttnA_FrMed_4
schafSNPX-thickness-00280-cut0025-config4.hsq 0.026158 0.017995 0.071044 thickness 0.217851515151515 thickness FALSE lh.17Networks_LH_SalVentAttnA_FrMed_5
schafSNPX-thickness-00281-cut0025-config4.hsq 0.021132 0.017791 0.11402 thickness 0.267615740740741 thickness FALSE lh.17Networks_LH_SalVentAttnA_FrMed_6
schafSNPX-thickness-00282-cut0025-config4.hsq 0.025697 0.018057 0.076544 thickness 0.223812865497076 thickness FALSE lh.17Networks_LH_SalVentAttnA_FrMed_7
schafSNPX-thickness-00283-cut0025-config4.hsq 0.030724 0.018067 0.042634 thickness 0.162725190839695 thickness FALSE lh.17Networks_LH_SalVentAttnA_FrOper_1
schafSNPX-thickness-00284-cut0025-config4.hsq 0.012137 0.017905 0.25064 thickness 0.412516447368421 thickness FALSE lh.17Networks_LH_SalVentAttnA_FrOper_2
schafSNPX-thickness-00285-cut0025-config4.hsq 0.044953 0.018575 0.0080875 thickness 0.0602176470588235 thickness FALSE lh.17Networks_LH_SalVentAttnA_FrOper_3
schafSNPX-thickness-00286-cut0025-config4.hsq 0.028278 0.017727 0.04987 thickness 0.182985401459854 thickness FALSE lh.17Networks_LH_SalVentAttnA_FrOper_4
schafSNPX-thickness-00287-cut0025-config4.hsq 0.012526 0.017186 0.22459 thickness 0.394859649122807 thickness FALSE lh.17Networks_LH_SalVentAttnA_FrOper_5
schafSNPX-thickness-00288-cut0025-config4.hsq 0.026173 0.017982 0.071213 thickness 0.217851515151515 thickness FALSE lh.17Networks_LH_SalVentAttnA_FrOper_6
schafSNPX-thickness-00289-cut0025-config4.hsq 0.006118 0.017672 0.36551 thickness 0.5 thickness FALSE lh.17Networks_LH_SalVentAttnA_FrOper_7
schafSNPX-thickness-00290-cut0025-config4.hsq 0.042615 0.018169 0.0081742 thickness 0.0602176470588235 thickness FALSE lh.17Networks_LH_SalVentAttnA_FrOper_8
schafSNPX-thickness-00291-cut0025-config4.hsq 0.000235 0.01757 0.49473 thickness 0.5 thickness FALSE lh.17Networks_LH_SalVentAttnA_FrOper_9
schafSNPX-thickness-00292-cut0025-config4.hsq 0.013798 0.018022 0.22507 thickness 0.394859649122807 thickness FALSE lh.17Networks_LH_SalVentAttnA_Ins_1
schafSNPX-thickness-00293-cut0025-config4.hsq 0.021006 0.017743 0.11333 thickness 0.267287735849057 thickness FALSE lh.17Networks_LH_SalVentAttnA_Ins_2
schafSNPX-thickness-00294-cut0025-config4.hsq 0.025043 0.018195 0.086068 thickness 0.241814606741573 thickness FALSE lh.17Networks_LH_SalVentAttnA_Ins_3
schafSNPX-thickness-00295-cut0025-config4.hsq 0.005775 0.016886 0.36092 thickness 0.5 thickness FALSE lh.17Networks_LH_SalVentAttnA_Ins_4
schafSNPX-thickness-00296-cut0025-config4.hsq 0.029016 0.017945 0.050138 thickness 0.182985401459854 thickness FALSE lh.17Networks_LH_SalVentAttnA_Ins_5
schafSNPX-thickness-00297-cut0025-config4.hsq 0.056249 0.018489 0.00096386 thickness 0.0192772 thickness TRUE lh.17Networks_LH_SalVentAttnA_Ins_6
schafSNPX-thickness-00298-cut0025-config4.hsq 0.020898 0.017541 0.10905 thickness 0.264735576923077 thickness FALSE lh.17Networks_LH_SalVentAttnA_Ins_7
schafSNPX-thickness-00299-cut0025-config4.hsq 1e-06 0.017684 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SalVentAttnA_Ins_8
schafSNPX-thickness-00300-cut0025-config4.hsq 0.024767 0.017597 0.071891 thickness 0.217851515151515 thickness FALSE lh.17Networks_LH_SalVentAttnA_Ins_9
schafSNPX-thickness-00301-cut0025-config4.hsq 0.017105 0.017667 0.16192 thickness 0.32644 thickness FALSE lh.17Networks_LH_SalVentAttnA_ParMed_1
schafSNPX-thickness-00302-cut0025-config4.hsq 0.028416 0.018182 0.058943 thickness 0.203406666666667 thickness FALSE lh.17Networks_LH_SalVentAttnA_ParMed_2
schafSNPX-thickness-00303-cut0025-config4.hsq 0.006816 0.017204 0.34248 thickness 0.494913294797688 thickness FALSE lh.17Networks_LH_SalVentAttnA_ParMed_3
schafSNPX-thickness-00304-cut0025-config4.hsq 0.037305 0.017727 0.013174 thickness 0.0866710526315789 thickness FALSE lh.17Networks_LH_SalVentAttnA_ParMed_4
schafSNPX-thickness-00305-cut0025-config4.hsq 0.020135 0.017968 0.13109 thickness 0.286222707423581 thickness FALSE lh.17Networks_LH_SalVentAttnA_ParMed_5
schafSNPX-thickness-00306-cut0025-config4.hsq 0.033111 0.018014 0.029986 thickness 0.141472727272727 thickness FALSE lh.17Networks_LH_SalVentAttnA_ParMed_6
schafSNPX-thickness-00307-cut0025-config4.hsq 0.020541 0.018056 0.12879 thickness 0.284933628318584 thickness FALSE lh.17Networks_LH_SalVentAttnA_ParMed_7
schafSNPX-thickness-00308-cut0025-config4.hsq 0.044058 0.018261 0.0068179 thickness 0.0541103174603175 thickness FALSE lh.17Networks_LH_SalVentAttnA_ParMed_8
schafSNPX-thickness-00309-cut0025-config4.hsq 0.019859 0.018175 0.14092 thickness 0.296281512605042 thickness FALSE lh.17Networks_LH_SalVentAttnA_ParOper_1
schafSNPX-thickness-00310-cut0025-config4.hsq 0.028244 0.017949 0.054937 thickness 0.196203571428571 thickness FALSE lh.17Networks_LH_SalVentAttnA_ParOper_2
schafSNPX-thickness-00311-cut0025-config4.hsq 0.000269 0.01775 0.49411 thickness 0.5 thickness FALSE lh.17Networks_LH_SalVentAttnA_ParOper_3
schafSNPX-thickness-00312-cut0025-config4.hsq 0.049227 0.018225 0.0028413 thickness 0.0355121951219512 thickness TRUE lh.17Networks_LH_SalVentAttnA_ParOper_4
schafSNPX-thickness-00313-cut0025-config4.hsq 0.002569 0.017474 0.44167 thickness 0.5 thickness FALSE lh.17Networks_LH_SalVentAttnA_ParOper_5
schafSNPX-thickness-00314-cut0025-config4.hsq 0.021472 0.017195 0.092447 thickness 0.249856756756757 thickness FALSE lh.17Networks_LH_SalVentAttnA_ParOper_6
schafSNPX-thickness-00315-cut0025-config4.hsq 0.014677 0.017981 0.20914 thickness 0.381843065693431 thickness FALSE lh.17Networks_LH_SalVentAttnA_ParOper_7
schafSNPX-thickness-00316-cut0025-config4.hsq 0.008551 0.016895 0.29803 thickness 0.458507692307692 thickness FALSE lh.17Networks_LH_SalVentAttnB_Ins_1
schafSNPX-thickness-00317-cut0025-config4.hsq 0.033168 0.018038 0.031036 thickness 0.141472727272727 thickness FALSE lh.17Networks_LH_SalVentAttnB_Ins_2
schafSNPX-thickness-00318-cut0025-config4.hsq 0.003782 0.017202 0.41154 thickness 0.5 thickness FALSE lh.17Networks_LH_SalVentAttnB_Ins_3
schafSNPX-thickness-00319-cut0025-config4.hsq 0.050189 0.018376 0.0024818 thickness 0.0336355263157895 thickness TRUE lh.17Networks_LH_SalVentAttnB_Ins_4
schafSNPX-thickness-00320-cut0025-config4.hsq 1e-06 0.017674 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SalVentAttnB_Ins_5
schafSNPX-thickness-00321-cut0025-config4.hsq 0.012421 0.016648 0.2119 thickness 0.385272727272727 thickness FALSE lh.17Networks_LH_SalVentAttnB_Ins_6
schafSNPX-thickness-00322-cut0025-config4.hsq 1e-06 0.017104 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SalVentAttnB_Ins_7
schafSNPX-thickness-00323-cut0025-config4.hsq 0.018618 0.017983 0.15146 thickness 0.30934693877551 thickness FALSE lh.17Networks_LH_SalVentAttnB_Ins_8
schafSNPX-thickness-00324-cut0025-config4.hsq 0.015142 0.017447 0.18561 thickness 0.354503816793893 thickness FALSE lh.17Networks_LH_SalVentAttnB_IPL_1
schafSNPX-thickness-00325-cut0025-config4.hsq 0.030006 0.017783 0.040137 thickness 0.157015625 thickness FALSE lh.17Networks_LH_SalVentAttnB_IPL_2
schafSNPX-thickness-00326-cut0025-config4.hsq 0.013071 0.017448 0.22172 thickness 0.391872791519435 thickness FALSE lh.17Networks_LH_SalVentAttnB_OFC_1
schafSNPX-thickness-00327-cut0025-config4.hsq 0.019773 0.018052 0.13821 thickness 0.296281512605042 thickness FALSE lh.17Networks_LH_SalVentAttnB_PFCd_1
schafSNPX-thickness-00328-cut0025-config4.hsq 1e-06 0.017609 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SalVentAttnB_PFCl_1
schafSNPX-thickness-00329-cut0025-config4.hsq 0.002707 0.017126 0.436 thickness 0.5 thickness FALSE lh.17Networks_LH_SalVentAttnB_PFCl_2
schafSNPX-thickness-00330-cut0025-config4.hsq 1e-06 0.01739 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SalVentAttnB_PFCl_3
schafSNPX-thickness-00331-cut0025-config4.hsq 0.014449 0.017664 0.20365 thickness 0.37712962962963 thickness FALSE lh.17Networks_LH_SalVentAttnB_PFCl_4
schafSNPX-thickness-00332-cut0025-config4.hsq 0.020919 0.017776 0.11538 thickness 0.267615740740741 thickness FALSE lh.17Networks_LH_SalVentAttnB_PFCl_5
schafSNPX-thickness-00333-cut0025-config4.hsq 0.029871 0.018322 0.053095 thickness 0.192373188405797 thickness FALSE lh.17Networks_LH_SalVentAttnB_PFCl_6
schafSNPX-thickness-00334-cut0025-config4.hsq 0.022977 0.017612 0.088694 thickness 0.243664835164835 thickness FALSE lh.17Networks_LH_SalVentAttnB_PFCmp_1
schafSNPX-thickness-00335-cut0025-config4.hsq 0.02417 0.01824 0.09535 thickness 0.255449197860963 thickness FALSE lh.17Networks_LH_SalVentAttnB_PFCmp_2
schafSNPX-thickness-00336-cut0025-config4.hsq 0.001171 0.018202 0.47565 thickness 0.5 thickness FALSE lh.17Networks_LH_SalVentAttnB_PFCmp_3
