roi a2 a2cilwr a2ciupr c2 e2 pA pC LL_ACE LL_CE LL_AE LL_E a2revise a2revisecilwr a2reviseciupr e2revise pArevise rMZ rDZsibPairs
AI.lh.17Networks_LH_DefaultA_pCunPCC_8.mgh.label_matrix119.csv 0 5.2125015205325e-26 0.189688999393067 0.062 0.938 0.999998796876658 0.323590051654388 2936.6 2936.6 2937.6 2940.9 0.095 0 0.204 0.905 0.0711784901874814 -0.00374326745051061 0.040489985805201
AI.lh.17Networks_LH_DefaultA_pCunPCC_9.mgh.label_matrix120.csv 0.065 4.99043781048731e-30 0.172529016602931 0 0.935 0.366732866462466 1 2939.4 2940.2 2939.4 2940.9 0.065 0 0.173 0.935 0.216996503109554 0.140327330905827 0.0215376513793089
AI.lh.17Networks_LH_DefaultA_PFCd_1.mgh.label_matrix083.csv 0 1.22759230229727e-40 0.13517660548176 0.058 0.942 1 0.171336671578417 2937.5 2937.5 2939.4 2940.9 0.062 0 0.164 0.938 0.221100108480087 -0.0743724867667114 0.0845842004621446
AI.lh.17Networks_LH_DefaultA_PFCd_2.mgh.label_matrix084.csv 0 0 0.101085063032106 0 1 1 0.999984526879592 2940.9 2940.9 2940.9 2940.9 0 0 0.102 1 1 -0.0178963164690304 0.0166820324726121
AI.lh.17Networks_LH_DefaultA_PFCd_3.mgh.label_matrix085.csv 0.069 2.96793429102829e-31 0.179562932427687 0 0.931 0.447495397575383 0.999995278603074 2939.3 2939.8 2939.3 2940.9 0.069 0 0.18 0.931 0.202604370031438 0.106947933038814 -6.83783626120812e-05
AI.lh.17Networks_LH_DefaultA_PFCd_4.mgh.label_matrix086.csv 0.014 0 0.12329455618719 0 0.986 0.787534196175475 0.999998385840654 2940.8 2940.9 2940.8 2940.9 0.014 0 0.123 0.986 0.787463386096413 0.064761679557726 -0.0783820970739563
AI.lh.17Networks_LH_DefaultA_PFCm_1.mgh.label_matrix087.csv 0.026 0 0.134543220303276 0 0.974 0.682371905905053 1 2940.6 2940.8 2940.6 2940.9 0.026 0 0.135 0.974 0.632694454257375 0.0639958064024392 0.00864644359028999
AI.lh.17Networks_LH_DefaultA_PFCm_10.mgh.label_matrix088.csv 0.074 2.9890594007295e-32 0.187265465463123 0 0.926 0.354239585322051 0.999999461946885 2939.1 2940 2939.1 2940.9 0.074 0 0.187 0.926 0.182002281907964 0.135890810630822 -0.0479212616330337
AI.lh.17Networks_LH_DefaultA_PFCm_11.mgh.label_matrix089.csv 0.105 8.84240966881975e-34 0.216475977337332 0 0.895 0.393019128495755 1 2937.2 2937.9 2937.2 2940.9 0.105 0 0.216 0.895 0.0549536657445385 0.125473957151795 0.122985661818112
AI.lh.17Networks_LH_DefaultA_PFCm_12.mgh.label_matrix090.csv 0.085 3.4683864553471e-39 0.197119901317532 0 0.915 0.237085624456758 0.999980976949674 2938.4 2939.8 2938.4 2940.9 0.085 0 0.197 0.915 0.119073082020264 0.168293425280815 -0.0412217643481519
AI.lh.17Networks_LH_DefaultA_PFCm_2.mgh.label_matrix091.csv 0 5.05531286651207e-33 0.191568335280369 0.059 0.941 1 0.503929523726855 2937.8 2937.8 2938.3 2940.9 0.088 0 0.198 0.912 0.10817430608366 0.0468117565039519 0.0711617706418422
AI.lh.17Networks_LH_DefaultA_PFCm_3.mgh.label_matrix092.csv 0.102 2.89514799684109e-25 0.217510797585523 0 0.898 0.167764637551433 0.999995530595152 2937.5 2939.4 2937.5 2940.9 0.102 0 0.218 0.898 0.0663482627173161 0.21564289867362 -0.0533737350633203
AI.lh.17Networks_LH_DefaultA_PFCm_4.mgh.label_matrix093.csv 0.011 8.0348170688112e-22 0.118913811528918 0 0.989 0.84903702815926 0.999972670291263 2940.8 2940.9 2940.8 2940.9 0.011 0 0.119 0.989 0.837701350350268 0.0377262148625759 0.0291344371658579
AI.lh.17Networks_LH_DefaultA_PFCm_5.mgh.label_matrix094.csv 0.021 0 0.236178241429935 0.072 0.906 0.904657542916799 0.496373165265342 2933.8 2933.8 2934.3 2940.9 0.135 0.03091 0.242 0.865 0.0103035576853017 0.101835754223547 0.0833688673826206
AI.lh.17Networks_LH_DefaultA_PFCm_6.mgh.label_matrix095.csv 0.01 0 0.188810786953674 0.047 0.943 0.952500150666642 0.661380671392283 2938.1 2938.2 2938.3 2940.9 0.084 0 0.191 0.916 0.111332458456855 0.0592582471004358 0.0467835152236608
AI.lh.17Networks_LH_DefaultA_PFCm_7.mgh.label_matrix096.csv 0.026 4.13767520798408e-25 0.135882944099898 0 0.974 0.634356680778016 1 2940.7 2940.9 2940.7 2940.9 0.026 0 0.136 0.974 0.634356681075409 0.125423396228306 -0.0595006095979864
AI.lh.17Networks_LH_DefaultA_PFCm_8.mgh.label_matrix097.csv 0.117 0.0116489031895857 0.231318722316996 0 0.883 0.421345243445966 1 2936.3 2937 2936.3 2940.9 0.117 0.01166 0.231 0.883 0.0325198404107243 0.12728211205178 0.0427655558075851
AI.lh.17Networks_LH_DefaultA_PFCm_9.mgh.label_matrix098.csv 0.186 0.0175323283894603 0.301271662730174 0 0.814 0.03560415227488 0.999998682044413 2929.9 2934.3 2929.9 2940.9 0.186 0.07424 0.301 0.814 0.000909251016576624 0.283145396466358 0.08312496460615
AI.lh.17Networks_LH_DefaultB_IPL_1.mgh.label_matrix121.csv 0 2.67855998982162e-25 0.0767491431352079 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.077 1 1 -0.001152578472188 -0.00817416873427659
AI.lh.17Networks_LH_DefaultB_IPL_2.mgh.label_matrix122.csv 0.012 8.94613199528975e-37 0.128530606393685 0.006 0.982 0.946681120694152 0.953925699545511 2940.7 2940.7 2940.7 2940.9 0.022 0 0.129 0.978 0.67948761017747 0.0209445665808725 0.0232938450241444
AI.lh.17Networks_LH_DefaultB_IPL_3.mgh.label_matrix123.csv 0 0 0.183234101045723 0.054 0.946 1 0.531796605907363 2938 2938 2938.4 2940.9 0.082 0 0.189 0.918 0.118258499274862 0.0467679010366893 -0.00656340331942473
AI.lh.17Networks_LH_DefaultB_IPL_4.mgh.label_matrix124.csv 0 3.75782866922586e-31 0.0632301281744695 0 1 0.999996471749773 0.999997916129245 2940.9 2940.9 2940.9 2940.9 0 0 0.063 1 1 -0.0480141709360372 -0.021246484046442
AI.lh.17Networks_LH_DefaultB_IPL_5.mgh.label_matrix125.csv 0 8.5190315289494e-28 0.0552011920534774 0 1 1 0.999999461946885 2940.9 2940.9 2940.9 2940.9 0 0 0.055 1 1 -0.0883412770696368 -0.0556365296261553
AI.lh.17Networks_LH_DefaultB_IPL_6.mgh.label_matrix126.csv 0 0 0.0713296037596582 0 1 1 0.999987968766585 2940.9 2940.9 2940.9 2940.9 0 0 0.071 1 1 -0.0965865323669264 0.0382017130410744
AI.lh.17Networks_LH_DefaultB_IPL_7.mgh.label_matrix127.csv 0 1.05960941386085e-28 0.0823040946364101 0 1 0.999981564318404 0.999993088582593 2940.9 2940.9 2940.9 2940.9 0 0 0.082 1 1 -0.0332680888058773 0.0447101278414906
AI.lh.17Networks_LH_DefaultB_IPL_8.mgh.label_matrix128.csv 0.049 0 0.160289895965504 0 0.951 0.470246668902284 0.999984498840088 2940 2940.6 2940 2940.9 0.049 0 0.16 0.951 0.362251525294701 0.11242141747703 0.0921371766544768
AI.lh.17Networks_LH_DefaultB_IPL_9.mgh.label_matrix129.csv 0 2.74946134738056e-38 0.0425444343401452 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.043 1 1 -0.0794257510348668 -0.0652325339342854
AI.lh.17Networks_LH_DefaultB_PFCd_1.mgh.label_matrix130.csv 0 0 0.104872889624132 0.005 0.995 0.999997781550173 0.866642668084773 2940.8 2940.8 2940.9 2940.9 0 0 0.105 1 1 -0.0558103483981846 0.0415115151090952
AI.lh.17Networks_LH_DefaultB_PFCd_10.mgh.label_matrix131.csv 0 4.58753416021963e-32 0.0721271797511137 0 1 0.999997654680844 0.999979688940308 2940.9 2940.9 2940.9 2940.9 0 0 0.072 1 1 -0.0098140136398113 -0.0684060961884194
AI.lh.17Networks_LH_DefaultB_PFCd_11.mgh.label_matrix132.csv 0 2.81807287799388e-32 0.128531499083971 0.022 0.978 0.999997256456665 0.630125230598071 2940.5 2940.5 2940.7 2940.9 0.023 0 0.133 0.977 0.666991231011085 -0.0136916204059583 0.11584554385875
AI.lh.17Networks_LH_DefaultB_PFCd_12.mgh.label_matrix133.csv 0.042 7.84395079320883e-36 0.152928905403039 0 0.958 0.516696050944786 0.99999537149209 2940.3 2940.7 2940.3 2940.9 0.042 0 0.153 0.958 0.432570468892445 0.0994067476838869 0.00434898377645668
AI.lh.17Networks_LH_DefaultB_PFCd_2.mgh.label_matrix134.csv 0 5.351047503119e-29 0.14102172508544 0.034 0.966 1 0.46645259381368 2939.8 2939.8 2940.3 2940.9 0.039 0 0.149 0.961 0.465058760092901 -0.0114886731748874 -0.0224316291435601
AI.lh.17Networks_LH_DefaultB_PFCd_3.mgh.label_matrix135.csv 0 5.26324835299431e-30 0.130780467457406 0.034 0.966 1 0.393569311738581 2939.8 2939.8 2940.6 2940.9 0.031 0 0.141 0.969 0.577033467093952 -0.0695777695268457 0.0921916723201901
AI.lh.17Networks_LH_DefaultB_PFCd_4.mgh.label_matrix136.csv 0.041 0 0.154956273973149 0 0.959 0.788493776018901 0.999997847787538 2940.3 2940.4 2940.3 2940.9 0.041 0 0.155 0.959 0.463640846570831 0.0371314806528032 -0.0123012908613178
AI.lh.17Networks_LH_DefaultB_PFCd_5.mgh.label_matrix137.csv 0 0 0.146603089736453 0.022 0.978 1 0.7758492847717 2940.4 2940.4 2940.5 2940.9 0.034 0 0.148 0.966 0.544693078219075 0.0122141095837247 0.0631407754994885
AI.lh.17Networks_LH_DefaultB_PFCd_6.mgh.label_matrix138.csv 0 3.92391315397428e-36 0.0816223430218979 0 1 1 0.999997986789586 2940.9 2940.9 2940.9 2940.9 0 0 0.082 1 1 -0.0617542182835204 -0.0339084630753323
AI.lh.17Networks_LH_DefaultB_PFCd_7.mgh.label_matrix139.csv 0 0 0.0723715361893053 0 1 1 0.999989525223738 2940.9 2940.9 2940.9 2940.9 0 0 0.073 1 1 -0.0831565065122399 -0.0308821375804362
AI.lh.17Networks_LH_DefaultB_PFCd_8.mgh.label_matrix140.csv 0 0 0.0791624223972471 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.079 1 1 -0.0637534724938646 0.0260427517427004
AI.lh.17Networks_LH_DefaultB_PFCd_9.mgh.label_matrix141.csv 0.056 1.01160906498335e-33 0.166533310542127 0 0.944 0.382752481991229 0.999987267339367 2939.8 2940.5 2939.8 2940.9 0.056 0 0.167 0.944 0.291614245703629 0.144877111821297 -0.0662513983526094
AI.lh.17Networks_LH_DefaultB_PFCl_1.mgh.label_matrix142.csv 0.037 0 0.146821019616483 0 0.963 0.638743134152381 1 2940.4 2940.6 2940.4 2940.9 0.037 0 0.147 0.963 0.496369948500779 0.0706569223757799 -0.00778169031073509
AI.lh.17Networks_LH_DefaultB_PFCl_2.mgh.label_matrix143.csv 0.033 0 0.14766115574758 0 0.967 0.583353288221392 0.999996233628192 2940.5 2940.8 2940.5 2940.9 0.033 0 0.148 0.967 0.560045196805528 0.104000938459669 -0.0721027734120192
AI.lh.17Networks_LH_DefaultB_PFCv_1.mgh.label_matrix144.csv 0 0 0.0533902205409925 0 1 1 0.999997717233961 2940.9 2940.9 2940.9 2940.9 0 0 0.054 1 1 0.029278352465958 -0.0771489608698444
AI.lh.17Networks_LH_DefaultB_PFCv_2.mgh.label_matrix145.csv 0.104 0.00226782553693553 0.210615127130779 0 0.896 0.181059517517855 0.999998682044413 2936.8 2938.6 2936.8 2940.9 0.104 0.00227 0.211 0.896 0.0441768414910693 0.179963288604045 -0.0194007317782559
AI.lh.17Networks_LH_DefaultB_PFCv_3.mgh.label_matrix146.csv 0 9.05215928010565e-35 0.0998271657684914 0 1 0.999993410222064 0.999996471749773 2940.9 2940.9 2940.9 2940.9 0 0 0.1 1 1 0.0256278320123471 -0.0453347271834423
AI.lh.17Networks_LH_DefaultB_PFCv_4.mgh.label_matrix147.csv 0.056 0 0.163949998911924 0 0.944 0.429394802407905 0.999997847787538 2939.7 2940.4 2939.7 2940.9 0.056 0 0.164 0.944 0.28510096077988 0.129096077542943 -0.0536484303372356
AI.lh.17Networks_LH_DefaultB_PFCv_5.mgh.label_matrix148.csv 0.057 0 0.167399316063209 0 0.943 0.541746687642806 0.999993236777211 2939.7 2940.1 2939.7 2940.9 0.057 0 0.167 0.943 0.283527783682538 0.0868533454065021 -0.0982806926930338
AI.lh.17Networks_LH_DefaultB_PFCv_6.mgh.label_matrix149.csv 0.073 6.59152593979105e-32 0.187269228278176 0 0.927 0.280305508499472 1 2939.2 2940.3 2939.2 2940.9 0.073 0 0.187 0.927 0.191836795440976 0.185526650462239 -0.00966951635022976
AI.lh.17Networks_LH_DefaultB_PFCv_7.mgh.label_matrix150.csv 0.137 1.07747713423896e-34 0.246479699670615 0 0.863 0.344988718052669 0.999985794990144 2934.3 2935.2 2934.3 2940.9 0.137 0.03148 0.246 0.863 0.0101207108695449 0.159516166359654 0.0696250169354054
AI.lh.17Networks_LH_DefaultB_PFCv_8.mgh.label_matrix151.csv 0 1.92794305128367e-30 0.0780632745963126 0 1 0.999996771681308 0.999997476307188 2940.9 2940.9 2940.9 2940.9 0 0 0.078 1 1 -0.0613039921042897 0.0731176811021429
AI.lh.17Networks_LH_DefaultB_PFCv_9.mgh.label_matrix152.csv 0 0 0.110579159537888 0.013 0.987 1 0.689030266399266 2940.7 2940.7 2940.9 2940.9 0.007 0 0.113 0.993 0.899631048842559 -0.060523713555694 0.110849337806355
AI.lh.17Networks_LH_DefaultB_Temp_1.mgh.label_matrix153.csv 0.012 9.42195608662658e-32 0.119148818403103 0 0.988 0.823658797426353 0.999989456355302 2940.8 2940.9 2940.8 2940.9 0.012 0 0.119 0.988 0.81167232591517 0.0438089720219315 -0.0757852707708041
AI.lh.17Networks_LH_DefaultB_Temp_10.mgh.label_matrix154.csv 0.089 3.13916063892753e-34 0.198253765178515 0 0.911 0.303067835499131 1 2938 2939.1 2938 2940.9 0.089 0 0.198 0.911 0.0925327391385118 0.14914363588271 0.0356209881314877
AI.lh.17Networks_LH_DefaultB_Temp_11.mgh.label_matrix155.csv 0 0 0.0538008906541068 0 1 0.999998136129334 1 2940.9 2940.9 2940.9 2940.9 0 0 0.054 1 1 -0.124256528756337 -0.0844720189561264
AI.lh.17Networks_LH_DefaultB_Temp_12.mgh.label_matrix156.csv 0.048 0 0.162927640184607 0.005 0.947 0.785244757672163 0.964707297650222 2939.7 2939.8 2939.7 2940.9 0.056 0 0.163 0.944 0.286210925678817 0.0492826364444383 -0.0128957721865022
AI.lh.17Networks_LH_DefaultB_Temp_13.mgh.label_matrix157.csv 0 2.261634762006e-29 0.111387647366657 0.019 0.981 0.999991175272769 0.579852479116036 2940.5 2940.5 2940.8 2940.9 0.014 0 0.116 0.986 0.777023307789162 -0.0527191471304082 0.023206507800821
AI.lh.17Networks_LH_DefaultB_Temp_2.mgh.label_matrix158.csv 0.171 4.7394857416931e-43 0.277419215868226 0 0.829 0.174030329020312 0.999999461946885 2930.1 2931.9 2930.1 2940.9 0.171 0.0671 0.277 0.829 0.00100433386227827 0.210537617943956 0.107564547384413
AI.lh.17Networks_LH_DefaultB_Temp_3.mgh.label_matrix159.csv 0 1.90927788749295e-40 0.205104766159566 0.078 0.922 1 0.352217864155375 2935.1 2935.1 2935.9 2940.9 0.114 0.01321 0.218 0.886 0.0259429129573383 0.0684519846432176 0.0259644729220125
AI.lh.17Networks_LH_DefaultB_Temp_4.mgh.label_matrix160.csv 0.088 6.46208151752685e-35 0.195928932951785 0 0.912 0.577999421082557 0.999993151701882 2938.1 2938.4 2938.1 2940.9 0.088 0 0.196 0.912 0.0946186783699412 0.0982942216258468 -0.00323985809243874
AI.lh.17Networks_LH_DefaultB_Temp_5.mgh.label_matrix161.csv 0.037 0 0.23032822846823 0.057 0.906 0.833503864204658 0.594109295795004 2934.8 2934.9 2935.1 2940.9 0.126 0.02249 0.234 0.874 0.0162320922167453 0.0965326134932722 0.0523314447951981
AI.lh.17Networks_LH_DefaultB_Temp_6.mgh.label_matrix162.csv 0.137 2.96156253028386e-16 0.248778250608228 0 0.863 0.221003171512642 0.999994839175816 2934.7 2936.2 2934.7 2940.9 0.137 0.02774 0.249 0.863 0.0132577799039352 0.168984869622198 0.0314198019317926
AI.lh.17Networks_LH_DefaultB_Temp_7.mgh.label_matrix163.csv 0.031 5.59399282077591e-35 0.139753889775774 0 0.969 0.684564705388129 0.999990435358607 2940.5 2940.7 2940.5 2940.9 0.031 0 0.14 0.969 0.561168358240176 0.0574572562183957 -0.0425866398633457
AI.lh.17Networks_LH_DefaultB_Temp_8.mgh.label_matrix164.csv 0 0 0.239312201663109 0.104 0.896 1 0.240584359722654 2931.7 2931.7 2933 2940.9 0.152 0.04412 0.261 0.848 0.00513850205003987 0.0921405251322948 0.135477214219821
AI.lh.17Networks_LH_DefaultB_Temp_9.mgh.label_matrix165.csv 0 0 0.163472611452188 0.04 0.96 1 0.658441015335719 2939.4 2939.4 2939.6 2940.9 0.06 0 0.167 0.94 0.249774663765053 0.0261279525187403 0.0451400328909016
AI.lh.17Networks_LH_DefaultC_IPL_1.mgh.label_matrix166.csv 0.008 1.56584248855966e-34 0.116287998298476 0 0.992 0.882923278526876 0.999996771681308 2940.9 2940.9 2940.9 2940.9 0.008 0 0.116 0.992 0.882923278571965 0.0595863646399539 0.0394222971612609
AI.lh.17Networks_LH_DefaultC_IPL_2.mgh.label_matrix167.csv 0 1.08146678247951e-27 0.103697564598493 0.001 0.999 0.99999509810283 0.976774241689512 2940.9 2940.9 2940.9 2940.9 0 0 0.104 1 1 -0.0155047785980917 -0.0118534044007715
AI.lh.17Networks_LH_DefaultC_IPL_3.mgh.label_matrix168.csv 0 0 0.0868821913433854 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.087 1 1 -0.0153123531402607 -0.0345116647133566
AI.lh.17Networks_LH_DefaultC_PHC_1.mgh.label_matrix169.csv 0.113 1.61447787545581e-25 0.296270940488846 0.047 0.84 0.524145331238132 0.65379776047015 2929.3 2929.7 2929.5 2940.9 0.187 0.07599 0.299 0.813 0.000744968204843812 0.136869014174299 0.0553242967259559
AI.lh.17Networks_LH_DefaultC_PHC_2.mgh.label_matrix170.csv 0.13 0.00301471354263998 0.241264474200799 0 0.87 0.376934635194034 0.999983840481388 2935 2935.8 2935 2940.9 0.13 0.02452 0.241 0.87 0.0157677093372485 0.142004513914343 0.109831566535219
AI.lh.17Networks_LH_DefaultC_PHC_3.mgh.label_matrix171.csv 0 2.89362589626984e-40 0.124797271344393 0.018 0.982 0.999994565929904 0.749437193914357 2940.5 2940.5 2940.6 2940.9 0.025 0 0.126 0.975 0.62081822787775 0.0114262994102655 -0.0422034518039
AI.lh.17Networks_LH_DefaultC_PHC_4.mgh.label_matrix172.csv 0 0 0.157895080709115 0.042 0.958 0.999997534330871 0.485072121460319 2939.2 2939.2 2939.7 2940.9 0.058 0 0.165 0.942 0.271753687979545 0.00407687759828808 0.0262600065281119
AI.lh.17Networks_LH_DefaultC_PHC_5.mgh.label_matrix173.csv 0.072 6.74772117959317e-39 0.237697334966319 0.037 0.891 0.674951642117536 0.724956286189103 2935.1 2935.2 2935.2 2940.9 0.129 0.02216 0.24 0.871 0.0170578346999066 0.109584373981728 0.0792223661099401
AI.lh.17Networks_LH_DefaultC_PHC_6.mgh.label_matrix174.csv 0.135 2.87376105232153e-34 0.244232892280574 0.001 0.864 0.414695843808945 0.992655386009678 2934.2 2934.8 2934.2 2940.9 0.136 0.03192 0.244 0.864 0.0096654114879777 0.144781780747433 0.0277655858253118
AI.lh.17Networks_LH_DefaultC_Rsp_1.mgh.label_matrix175.csv 0 0 0.179638484738818 0.051 0.949 1 0.486609773084854 2938.3 2938.3 2938.8 2940.9 0.077 0 0.187 0.923 0.149685369731737 0.0209390901817308 0.110875060591044
AI.lh.17Networks_LH_DefaultC_Rsp_2.mgh.label_matrix176.csv 0 2.02007489833355e-37 0.229739845239227 0.086 0.914 1 0.340079486041514 2934.1 2934.1 2935 2940.9 0.133 0.02461 0.244 0.867 0.0153538105305216 0.0631279633771118 0.165676326441581
AI.lh.17Networks_LH_DefaultC_Rsp_3.mgh.label_matrix177.csv 0.013 0 0.173078263814366 0.031 0.956 0.948803538826001 0.783911902681706 2939.4 2939.4 2939.5 2940.9 0.064 0 0.174 0.936 0.234713123960536 0.048732226376349 0.0801514229307531
AI.lh.17Networks_LH_DefaultC_Rsp_4.mgh.label_matrix178.csv 0.135 5.74831416968845e-34 0.242708694949915 0 0.865 0.328812352475245 0.99998753155502 2934.1 2935.1 2934.1 2940.9 0.135 0.03207 0.243 0.865 0.00937270491726305 0.157054799065031 0.0687298853352198
AI.lh.17Networks_LH_DefaultC_Rsp_5.mgh.label_matrix179.csv 0.103 2.54182588009417e-14 0.212529191376901 0 0.897 0.314755922694322 0.999995832258489 2937.1 2938.1 2937.1 2940.9 0.103 0 0.213 0.897 0.051328724392907 0.140206619071817 0.0308481237571039
AI.lh.17Networks_LH_DefaultC_Rsp_6.mgh.label_matrix180.csv 0.21 0.0490125891281296 0.321725997909194 0 0.79 0.0190393297347068 0.999995563100346 2925.8 2931.3 2925.8 2940.9 0.21 0.10115 0.322 0.79 0.000105241316682618 0.321567123203501 -0.00717479662076377
AI.lh.17Networks_LH_DefaultC_Rsp_7.mgh.label_matrix181.csv 0.031 5.04816924412253e-29 0.136310172547497 0 0.969 0.653495648749427 0.999992333923137 2940.5 2940.7 2940.5 2940.9 0.031 0 0.136 0.969 0.542436847830336 0.0665984258670697 -0.0580812007573972
AI.lh.17Networks_LH_DefaultC_Rsp_8.mgh.label_matrix182.csv 0 6.92432680308068e-34 0.0878702750859522 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.088 1 1 -0.0621798648868059 0.0214869061373794
AI.lh.17Networks_LH_DorsAttnA_ParOcc_1.mgh.label_matrix183.csv 0 0 0.105114789431408 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.106 1 1 0.078619900216453 -0.0608082352989246
AI.lh.17Networks_LH_DorsAttnA_ParOcc_2.mgh.label_matrix184.csv 0 0 0.0896673770072536 0 1 0.999995832258489 1 2940.9 2940.9 2940.9 2940.9 0 0 0.089 1 1 -0.0218449277783415 0.0323237973770935
AI.lh.17Networks_LH_DorsAttnA_ParOcc_3.mgh.label_matrix185.csv 0.036 0 0.171284971438556 0.018 0.946 0.836720296043586 0.864693994885321 2939.3 2939.4 2939.4 2940.9 0.064 0 0.172 0.936 0.219158632799902 0.0569640259918067 0.0580690624877505
AI.lh.17Networks_LH_DorsAttnA_ParOcc_4.mgh.label_matrix186.csv 0.009 2.40070912853867e-14 0.115220798012047 0 0.991 0.869956378934172 1 2940.8 2940.9 2940.8 2940.9 0.009 0 0.115 0.991 0.869956378825926 0.0615260607134764 0.000602849396603367
AI.lh.17Networks_LH_DorsAttnA_ParOcc_5.mgh.label_matrix187.csv 0.041 0 0.179380708455219 0.019 0.94 0.813589060917479 0.85630634034073 2939.1 2939.1 2939.1 2940.9 0.071 0 0.18 0.929 0.183562811030085 0.0604865465542753 0.0103366254935372
AI.lh.17Networks_LH_DorsAttnA_ParOcc_6.mgh.label_matrix188.csv 0.009 2.06195566891136e-25 0.173321496232195 0.035 0.957 0.963364677897698 0.757659183297495 2939.5 2939.5 2939.6 2940.9 0.063 0 0.175 0.937 0.250530921091917 0.0459855122634532 0.0904395539591196
AI.lh.17Networks_LH_DorsAttnA_ParOcc_7.mgh.label_matrix189.csv 0 0 0.106017253201319 0 1 1 0.999990420236635 2940.9 2940.9 2940.9 2940.9 0 0 0.106 1 1 0.0698855743321228 -0.0264360688942368
AI.lh.17Networks_LH_DorsAttnA_SPL_1.mgh.label_matrix190.csv 0.047 0 0.175165007648981 0 0.953 0.677496052449639 1 2940.2 2940.4 2940.2 2940.9 0.047 0 0.175 0.953 0.427184035710572 0.0456382379225504 0.0595088044007098
AI.lh.17Networks_LH_DorsAttnA_SPL_10.mgh.label_matrix191.csv 0 7.67184382521434e-29 0.0578745160806295 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.058 1 1 -0.0096502139227726 -0.0758867270897566
AI.lh.17Networks_LH_DorsAttnA_SPL_11.mgh.label_matrix192.csv 0.053 4.88427752714455e-29 0.166809952400858 0 0.947 0.363495063905278 0.999977223124235 2939.9 2940.8 2939.9 2940.9 0.053 0 0.167 0.947 0.333237305936706 0.170311045753784 -0.024652457510268
AI.lh.17Networks_LH_DorsAttnA_SPL_12.mgh.label_matrix193.csv 0 0 0.0840002281599923 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.084 1 1 -0.0461214946514124 0.0667871476445967
AI.lh.17Networks_LH_DorsAttnA_SPL_13.mgh.label_matrix194.csv 0 0 0.0964285155272659 0 1 0.999989977180996 0.992057511695065 2940.9 2940.9 2940.9 2940.9 0 0 0.097 1 1 -0.0339705811859718 -0.0743843489479095
AI.lh.17Networks_LH_DorsAttnA_SPL_14.mgh.label_matrix195.csv 0 0 0.146026125168287 0.032 0.968 1 0.570875831250172 2939.9 2939.9 2940.2 2940.9 0.043 0 0.15 0.957 0.420645109537166 0.00299298664333985 0.0368457125822258
AI.lh.17Networks_LH_DorsAttnA_SPL_15.mgh.label_matrix196.csv 0 0 0.113184390599068 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.113 1 1 0.0966271733197828 -0.0376741242321914
AI.lh.17Networks_LH_DorsAttnA_SPL_16.mgh.label_matrix197.csv 0.009 4.07952951183712e-29 0.126062224976023 0 0.991 0.875692589653219 1 2940.9 2940.9 2940.9 2940.9 0.009 0 0.126 0.991 0.875692589653219 0.105909634176311 -0.00893079391989936
AI.lh.17Networks_LH_DorsAttnA_SPL_17.mgh.label_matrix198.csv 0 3.14909757745474e-39 0.156638276443487 0.033 0.967 0.999999068064667 0.636477239236452 2939.7 2939.7 2939.9 2940.9 0.052 0 0.16 0.948 0.32662102062257 0.00853718322785269 0.0440339867785411
AI.lh.17Networks_LH_DorsAttnA_SPL_2.mgh.label_matrix199.csv 0.031 0 0.150940578399222 0 0.969 0.803858593336158 1 2940.6 2940.7 2940.6 2940.9 0.031 0 0.151 0.969 0.59500311495986 0.0262358917645409 0.0496247343692216
AI.lh.17Networks_LH_DorsAttnA_SPL_3.mgh.label_matrix200.csv 0 2.92503167494324e-38 0.104505136638916 0 1 0.999993520982522 0.999997152890529 2940.9 2940.9 2940.9 2940.9 0 0 0.105 1 1 0.140623033065859 -0.028003802147719
AI.lh.17Networks_LH_DorsAttnA_SPL_4.mgh.label_matrix201.csv 0 2.32202948738951e-24 0.126617506886657 0 1 0.999995068661741 0.999981785491399 2940.9 2940.9 2940.9 2940.9 0 0 0.126 1 1 0.0525841933497216 0.0709208083277073
AI.lh.17Networks_LH_DorsAttnA_SPL_5.mgh.label_matrix202.csv 0 6.49105430919569e-39 0.0826066748802618 0 1 1 0.999995309361687 2940.9 2940.9 2940.9 2940.9 0 0 0.083 1 1 0.0636398572980584 -0.0672949632341485
AI.lh.17Networks_LH_DorsAttnA_SPL_6.mgh.label_matrix203.csv 0.008 0 0.1188665055305 0 0.992 0.893462583867173 1 2940.9 2940.9 2940.9 2940.9 0.008 0 0.119 0.992 0.889538443252688 0.0291451211315286 0.0553117886428477
AI.lh.17Networks_LH_DorsAttnA_SPL_7.mgh.label_matrix204.csv 0.05 0 0.168522689312488 0 0.95 0.715108740159673 1 2940.1 2940.2 2940.1 2940.9 0.05 0 0.169 0.95 0.371391356181576 0.0628445405647001 0.0535666812919297
